the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          8               24                1000      0.077       0.10        0.31           0.128       0.076       0.401     
2          16              48                1000      0.078       0.20        0.61           0.305       0.076       0.320     
4          32              96                1000      0.078       0.41        1.23           0.308       0.076       0.689     
8          64              192               1000      0.080       0.80        2.40           0.140       0.079       0.283     
16         128             384               1000      0.089       1.44        4.32           0.168       0.087       0.559     
32         256             768               1000      0.103       2.48        7.44           0.148       0.102       0.476     
64         512             1536              1000      0.134       3.83        11.49          0.170       0.128       1.028     
128        1024            3072              1000      0.195       5.24        15.72          0.512       0.184       1.141     
256        2048            6144              1000      0.318       6.45        19.34          9.052       0.299       2.619     
512        4096            12288             1000      0.547       7.49        22.48          0.922       0.527       2.163     
1024       8192            24576             1000      1.010       8.11        24.32          1.446       0.954       3.669     
2048       16384           49152             1000      1.964       8.34        25.02          8.795       1.897       2.209     
4096       32768           98304             1000      3.838       8.54        25.61          14.902      3.723       5.869     
8192       65536           196608            1000      7.899       8.30        24.89          10.927      7.542       9.263     
16384      131072          393216            1000      15.249      8.60        25.79          139.214     14.834      43.794    
32768      262144          786432            1000      29.923      8.76        26.28          37.817      29.575      32.671    
65536      524288          1572864           1000      70.639      7.42        22.27          118.483     68.526      75.618    
131072     1048576         3145728           1000      151.882     6.90        20.71          170.709     146.595     182.927   
262144     2097152         6291456           1000      321.431     6.52        19.57          345.547     306.404     316.586   
524288     4194304         12582912          1000      654.274     6.41        19.23          702.764     630.744     648.341   
1048576    8388608         25165824          1000      1335.332    6.28        18.85          1410.417    1278.803    1340.505  

