the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.074       0.01        0.05           0.295       0.073       0.297     
2          2               8                 1000      0.076       0.03        0.11           0.114       0.075       0.126     
4          4               16                1000      0.076       0.05        0.21           0.110       0.075       0.090     
8          8               32                1000      0.079       0.10        0.41           0.084       0.078       0.113     
16         16              64                1000      0.087       0.18        0.74           0.094       0.086       0.431     
32         32              128               1000      0.102       0.31        1.26           0.305       0.101       0.152     
64         64              256               1000      0.134       0.48        1.91           0.219       0.132       0.137     
128        128             512               1000      0.197       0.65        2.60           0.229       0.191       0.253     
256        256             1024              1000      0.321       0.80        3.19           0.349       0.321       0.331     
512        512             2048              1000      0.571       0.90        3.59           0.624       0.551       0.575     
1024       1024            4096              1000      1.063       0.96        3.85           1.228       1.016       1.051     
2048       2048            8192              1000      2.029       1.01        4.04           2.068       1.948       2.048     
4096       4096            16384             1000      3.899       1.05        4.20           9.279       3.810       3.840     
8192       8192            32768             1000      7.555       1.08        4.34           12.470      7.543       7.586     
16384      16384           65536             1000      15.025      1.09        4.36           21.654      15.008      15.047    
32768      32768           131072            1000      32.043      1.02        4.09           1304.835    29.884      30.047    
65536      65536           262144            1000      60.122      1.09        4.36           430.337     59.675      59.947    
131072     131072          524288            1000      119.583     1.10        4.38           251.411     119.296     119.713   
262144     262144          1048576           1000      238.866     1.10        4.39           300.600     238.455     238.871   
524288     524288          2097152           1000      477.366     1.10        4.39           547.986     476.766     477.462   
1048576    1048576         4194304           1000      954.686     1.10        4.39           1003.453    953.395     954.550   

