the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               12                1000      0.367       0.01        0.03           0.734       0.353       1.385     
2          4               24                1000      0.385       0.01        0.06           0.813       0.371       1.713     
4          8               48                1000      0.430       0.02        0.11           0.989       0.413       1.411     
8          16              96                1000      0.527       0.03        0.18           0.667       0.506       1.625     
16         32              192               1000      0.727       0.04        0.26           1.282       0.703       1.327     
32         64              384               1000      1.152       0.06        0.33           1.459       1.123       2.209     
64         128             768               1000      2.022       0.06        0.38           2.265       1.981       3.349     
128        256             1536              1000      3.687       0.07        0.42           4.210       3.651       5.214     
256        512             3072              1000      7.441       0.07        0.41           9.131       7.353       9.451     
512        1024            6144              1000      14.756      0.07        0.42           23.765      14.677      17.842    
1024       2048            12288             1000      31.723      0.06        0.39           544.249     30.542      34.143    
2048       4096            24576             1000      62.837      0.07        0.39           275.291     62.230      66.581    
4096       8192            49152             1000      127.519     0.06        0.39           308.329     126.201     131.735   
8192       16384           98304             1000      257.386     0.06        0.38           347.493     255.507     260.486   
16384      32768           196608            1000      519.454     0.06        0.38           557.923     516.515     523.794   
32768      65536           393216            1000      1038.344    0.06        0.38           1071.009    1032.313    1040.023  
65536      131072          786432            1000      2076.536    0.06        0.38           2113.586    2064.010    2107.748  
131072     262144          1572864           1000      4146.298    0.06        0.38           4177.733    4123.893    4151.824  
262144     524288          3145728           1000      8311.766    0.06        0.38           8358.068    8262.744    8316.801  
524288     1048576         6291456           1000      16626.207   0.06        0.38           16714.941   16554.222   16643.564 
1048576    2097152         12582912          1000      33592.776   0.06        0.37           33741.799   33461.756   33614.268 

