the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.107       0.01        0.15           0.200       0.040       0.060     
2          2               32                1000      0.107       0.02        0.30           0.120       0.040       0.160     
4          4               64                1000      0.119       0.03        0.54           0.280       0.040       0.380     
8          8               128               1000      0.124       0.06        1.03           0.320       0.060       0.100     
16         16              256               1000      0.124       0.13        2.06           0.280       0.060       0.320     
32         32              512               1000      0.122       0.26        4.21           0.280       0.040       0.220     
64         64              1024              1000      0.133       0.48        7.71           0.300       0.080       0.280     
128        128             2048              1000      0.148       0.87        13.87          0.300       0.080       0.340     
256        256             4096              1000      0.197       1.30        20.77          0.420       0.140       0.320     
512        512             8192              1000      0.279       1.84        29.37          0.640       0.220       0.580     
1024       1024            16384             1000      0.450       2.28        36.45          0.640       0.400       0.700     
2048       2048            32768             1000      0.841       2.43        38.94          1.300       0.780       1.660     
4096       4096            65536             1000      1.729       2.37        37.90          10.420      1.640       3.880     
8192       8192            131072            1000      3.278       2.50        39.98          4.180       3.180       7.320     
16384      16384           262144            1000      6.336       2.59        41.37          13.420      6.200       17.320    
32768      32768           524288            1000      12.395      2.64        42.30          30.260      12.100      39.180    
65536      65536           1048576           1000      25.351      2.59        41.36          76.560      24.220      84.640    
131072     131072          2097152           1000      131.803     0.99        15.91          156.100     104.740     113.020   
262144     262144          4194304           1000      231.318     1.13        18.13          251.040     225.920     228.280   
524288     524288          8388608           1000      540.636     0.97        15.52          576.580     533.620     535.320   
1048576    1048576         16777216          1000      1103.738    0.95        15.20          1152.200    1093.520    1098.120  

