the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.083       0.01        0.10           0.099       0.077       0.194     
2          2               16                1000      0.085       0.02        0.19           0.095       0.078       0.113     
4          4               32                1000      0.087       0.05        0.37           0.300       0.078       0.140     
8          8               64                1000      0.087       0.09        0.74           0.300       0.079       0.097     
16         16              128               1000      0.091       0.18        1.41           0.305       0.080       0.114     
32         32              256               1000      0.092       0.35        2.77           0.099       0.082       0.116     
64         64              512               1000      0.096       0.67        5.32           0.311       0.088       0.135     
128        128             1024              1000      0.103       1.24        9.91           0.144       0.098       0.217     
256        256             2048              1000      0.123       2.08        16.62          0.343       0.113       0.245     
512        512             4096              1000      0.157       3.26        26.05          5.673       0.148       0.317     
1024       1024            8192              1000      0.225       4.55        36.38          0.445       0.221       0.268     
2048       2048            16384             1000      0.389       5.26        42.09          0.635       0.382       0.458     
4096       4096            32768             1000      0.711       5.76        46.09          0.907       0.685       1.136     
8192       8192            65536             1000      1.321       6.20        49.59          1.577       1.291       1.989     
16384      16384           131072            1000      2.571       6.37        50.98          8.311       2.477       3.358     
32768      32768           262144            1000      5.714       5.73        45.88          10.881      5.173       5.762     
65536      65536           524288            1000      11.988      5.47        43.74          16.590      11.293      18.125    
131072     131072          1048576           1000      23.815      5.50        44.03          29.542      22.168      37.046    
262144     262144          2097152           1000      44.825      5.85        46.78          64.036      43.139      71.976    
524288     524288          4194304           1000      95.628      5.48        43.86          153.435     89.901      161.680   
1048576    1048576         8388608           1000      349.646     3.00        23.99          358.416     279.238     350.596   

