the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.107       0.01        0.07           0.280       0.040       0.180     
2          2               16                1000      0.111       0.02        0.14           0.460       0.040       0.640     
4          4               32                1000      0.143       0.03        0.22           0.380       0.040       0.640     
8          8               64                1000      0.157       0.05        0.41           0.440       0.040       0.280     
16         16              128               1000      0.159       0.10        0.81           0.420       0.040       0.220     
32         32              256               1000      0.174       0.18        1.47           0.460       0.120       0.340     
64         64              512               1000      0.173       0.37        2.96           0.480       0.140       0.460     
128        128             1024              1000      0.195       0.66        5.25           0.540       0.140       0.340     
256        256             2048              1000      0.225       1.14        9.12           2.360       0.180       0.440     
512        512             4096              1000      0.300       1.71        13.65          0.660       0.260       0.760     
1024       1024            8192              1000      0.498       2.06        16.44          0.760       0.480       1.120     
2048       2048            16384             1000      0.950       2.16        17.25          14.560      0.880       1.600     
4096       4096            32768             1000      1.841       2.22        17.80          2.240       1.780       3.620     
8192       8192            65536             1000      3.643       2.25        17.99          6.400       3.580       7.600     
16384      16384           131072            1000      6.648       2.46        19.72          13.080      6.560       16.660    
32768      32768           262144            1000      14.145      2.32        18.53          27.140      13.720      34.200    
65536      65536           524288            1000      28.912      2.27        18.13          63.980      27.140      74.600    
131072     131072          1048576           1000      151.289     0.87        6.93           191.800     137.680     144.680   
262144     262144          2097152           1000      338.042     0.78        6.20           371.620     325.560     276.580   
524288     524288          4194304           1000      601.985     0.87        6.97           722.020     586.880     538.560   
1048576    1048576         8388608           1000      1117.618    0.94        7.51           1235.680    1091.040    1104.660  

