the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.079       0.01        0.20           0.125       0.072       0.189     
2          2               32                1000      0.080       0.03        0.40           0.301       0.073       0.122     
4          4               64                1000      0.081       0.05        0.79           0.118       0.073       0.102     
8          8               128               1000      0.084       0.09        1.52           0.117       0.075       0.132     
16         16              256               1000      0.085       0.19        3.01           0.122       0.075       0.119     
32         32              512               1000      0.088       0.36        5.81           0.132       0.079       0.108     
64         64              1024              1000      0.090       0.71        11.35          0.101       0.084       0.118     
128        128             2048              1000      0.106       1.21        19.39          0.333       0.099       0.246     
256        256             4096              1000      0.135       1.89        30.27          0.320       0.129       0.147     
512        512             8192              1000      0.195       2.63        42.09          0.412       0.187       0.258     
1024       1024            16384             1000      0.313       3.27        52.37          0.507       0.305       0.360     
2048       2048            32768             1000      0.552       3.71        59.38          0.843       0.544       0.559     
4096       4096            65536             1000      1.024       4.00        63.98          1.313       1.015       1.311     
8192       8192            131072            1000      1.974       4.15        66.40          2.182       1.964       2.232     
16384      16384           262144            1000      3.872       4.23        67.70          4.074       3.854       4.106     
32768      32768           524288            1000      7.734       4.24        67.79          8.000       7.686       7.913     
65536      65536           1048576           1000      15.372      4.26        68.21          20.446      15.280      25.266    
131072     131072          2097152           1000      30.524      4.29        68.71          35.952      30.417      33.516    
262144     262144          4194304           1000      60.828      4.31        68.95          67.457      60.656      68.712    
524288     524288          8388608           1000      139.312     3.76        60.21          154.155     133.359     161.953   
1048576    1048576         16777216          1000      350.411     2.99        47.88          363.763     341.150     351.832   

