the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.096       0.01        0.08           0.139       0.088       0.234     
2          2               16                1000      0.099       0.02        0.16           0.141       0.089       0.338     
4          4               32                1000      0.095       0.04        0.34           0.144       0.085       0.266     
8          8               64                1000      0.097       0.08        0.66           0.132       0.087       0.218     
16         16              128               1000      0.099       0.16        1.29           0.133       0.088       0.295     
32         32              256               1000      0.101       0.32        2.55           0.136       0.096       0.276     
64         64              512               1000      0.099       0.65        5.18           0.162       0.086       0.146     
128        128             1024              1000      0.103       1.24        9.90           0.148       0.095       0.395     
256        256             2048              1000      0.117       2.19        17.49          0.164       0.111       0.258     
512        512             4096              1000      0.149       3.43        27.43          0.461       0.139       0.472     
1024       1024            8192              1000      0.221       4.63        37.06          0.587       0.199       0.502     
2048       2048            16384             1000      0.325       6.31        50.47          0.996       0.317       0.588     
4096       4096            32768             1000      0.668       6.14        49.08          1.198       0.622       0.927     
8192       8192            65536             1000      1.153       7.11        56.85          1.305       1.095       1.640     
16384      16384           131072            1000      2.183       7.51        60.04          2.833       2.079       3.667     
32768      32768           262144            1000      5.112       6.41        51.28          5.508       4.978       7.029     
65536      65536           524288            1000      10.416      6.29        50.34          15.810      10.050      13.640    
131072     131072          1048576           1000      20.776      6.31        50.47          22.758      20.216      27.927    
262144     262144          2097152           1000      41.810      6.27        50.16          49.549      40.953      59.264    
524288     524288          4194304           1000      141.363     3.71        29.67          170.596     112.906     165.789   
1048576    1048576         8388608           1000      370.157     2.83        22.66          401.677     319.735     380.010   

