the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.075       0.08        0.32           0.299       0.073       0.124     
2          12              48                1000      0.077       0.16        0.62           0.399       0.075       0.254     
4          24              96                1000      0.082       0.29        1.17           0.298       0.078       0.184     
8          48              192               1000      0.076       0.63        2.53           0.080       0.076       0.106     
16         96              384               1000      0.083       1.16        4.63           0.104       0.081       0.110     
32         192             768               1000      0.092       2.08        8.33           0.123       0.091       0.126     
64         384             1536              1000      0.114       3.37        13.49          0.150       0.113       0.145     
128        768             3072              1000      0.156       4.91        19.65          0.441       0.154       0.192     
256        1536            6144              1000      0.241       6.36        25.46          0.263       0.237       0.270     
512        3072            12288             1000      0.413       7.45        29.79          0.453       0.405       0.458     
1024       6144            24576             1000      0.756       8.12        32.49          2.675       0.735       0.790     
2048       12288           49152             1000      1.419       8.66        34.63          1.613       1.394       1.446     
4096       24576           98304             1000      2.757       8.91        35.66          3.104       2.739       2.899     
8192       49152           196608            1000      5.444       9.03        36.11          5.821       5.383       5.513     
16384      98304           393216            1000      10.795      9.11        36.43          11.060      10.556      10.823    
32768      196608          786432            1000      21.495      9.15        36.59          21.787      21.056      27.504    
65536      393216          1572864           1000      43.020      9.14        36.56          126.256     42.364      42.999    
131072     786432          3145728           1000      85.614      9.19        36.74          107.230     84.860      85.815    
262144     1572864         6291456           1000      171.111     9.19        36.77          189.881     169.868     171.095   
524288     3145728         12582912          1000      343.458     9.16        36.64          385.727     341.530     343.818   
1048576    6291456         25165824          1000      686.897     9.16        36.64          724.751     683.790     685.805   

