the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.057       0.02        0.14           0.160       0.040       0.060     
2          2               16                1000      0.058       0.03        0.28           0.220       0.040       0.040     
4          4               32                1000      0.057       0.07        0.56           0.200       0.040       0.060     
8          8               64                1000      0.072       0.11        0.89           0.440       0.040       0.060     
16         16              128               1000      0.057       0.28        2.23           0.200       0.040       0.040     
32         32              256               1000      0.070       0.45        3.63           0.080       0.040       0.160     
64         64              512               1000      0.064       1.01        8.04           0.240       0.040       0.140     
128        128             1024              1000      0.072       1.78        14.25          0.080       0.040       0.080     
256        256             2048              1000      0.065       3.96        31.71          0.200       0.040       0.060     
512        512             4096              1000      0.058       8.79        70.33          0.220       0.040       0.040     
1024       1024            8192              1000      0.056       18.18       145.45         0.200       0.040       0.100     
2048       2048            16384             1000      0.057       36.22       289.78         0.080       0.040       0.040     
4096       4096            32768             1000      0.057       71.68       573.47         0.220       0.040       0.120     
8192       8192            65536             1000      0.056       145.04      1160.34        0.240       0.040       0.060     
16384      16384           131072            1000      0.059       279.97      2239.78        0.080       0.040       0.080     
32768      32768           262144            1000      0.059       557.47      4459.75        0.080       0.040       0.060     
65536      65536           524288            1000      0.059       1117.22     8937.74        0.080       0.040       0.060     
131072     131072          1048576           1000      0.059       2229.11     17832.92       0.080       0.040       0.080     
262144     262144          2097152           1000      0.059       4434.10     35472.81       0.240       0.040       0.060     
524288     524288          4194304           1000      0.061       8541.68     68333.42       0.200       0.040       0.180     
1048576    1048576         8388608           1000      0.062       17011.30    136090.43      0.080       0.040       0.040     

