the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.140       0.01        0.03           0.540       0.080       0.120     
2          2               8                 1000      0.139       0.01        0.06           0.220       0.100       0.200     
4          4               16                1000      0.164       0.02        0.10           0.320       0.120       0.480     
8          8               32                1000      0.188       0.04        0.17           0.200       0.100       0.200     
16         16              64                1000      0.225       0.07        0.28           0.400       0.180       0.340     
32         32              128               1000      0.327       0.10        0.39           0.500       0.260       0.320     
64         64              256               1000      0.541       0.12        0.47           0.680       0.460       0.540     
128        128             512               1000      0.921       0.14        0.56           1.080       0.840       1.020     
256        256             1024              1000      1.693       0.15        0.60           1.820       1.600       1.940     
512        512             2048              1000      3.592       0.14        0.57           286.100     3.080       3.360     
1024       1024            4096              1000      6.639       0.15        0.62           13.320      6.260       6.840     
2048       2048            8192              1000      13.335      0.15        0.61           57.100      12.640      13.420    
4096       4096            16384             1000      26.498      0.15        0.62           113.240     25.200      24.460    
8192       8192            32768             1000      51.079      0.16        0.64           107.440     46.840      53.920    
16384      16384           65536             1000      103.171     0.16        0.64           152.200     93.140      105.420   
32768      32768           131072            1000      204.948     0.16        0.64           242.400     188.400     210.600   
65536      65536           262144            1000      405.877     0.16        0.65           443.940     384.280     403.620   
131072     131072          524288            1000      810.139     0.16        0.65           899.260     775.560     849.380   
262144     262144          1048576           1000      1710.220    0.15        0.61           1764.280    1633.500    1695.380  
524288     524288          2097152           1000      3313.166    0.16        0.63           3532.840    3158.020    3274.240  
1048576    1048576         4194304           1000      6698.351    0.16        0.63           6995.460    6386.740    6595.260  

