the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.146       0.01        0.11           0.192       0.144       1.427     
2          2               32                1000      0.150       0.01        0.21           0.183       0.148       0.336     
4          4               64                1000      0.152       0.03        0.42           0.176       0.150       0.365     
8          8               128               1000      0.146       0.05        0.88           0.181       0.143       0.270     
16         16              256               1000      0.146       0.11        1.75           0.360       0.144       0.359     
32         32              512               1000      0.154       0.21        3.33           0.298       0.148       0.391     
64         64              1024              1000      0.174       0.37        5.88           0.469       0.162       0.292     
128        128             2048              1000      0.216       0.59        9.49           0.360       0.205       0.356     
256        256             4096              1000      0.287       0.89        14.27          0.391       0.283       0.415     
512        512             8192              1000      0.438       1.17        18.68          0.694       0.420       0.668     
1024       1024            16384             1000      0.803       1.27        20.39          1.015       0.755       1.148     
2048       2048            32768             1000      1.700       1.20        19.28          1.928       1.448       2.090     
4096       4096            65536             1000      3.306       1.24        19.83          7.857       3.008       4.896     
8192       8192            131072            1000      7.116       1.15        18.42          11.427      6.763       9.271     
16384      16384           262144            1000      16.343      1.00        16.04          17.717      15.793      19.670    
32768      32768           524288            1000      34.714      0.94        15.10          40.057      33.917      39.242    
65536      65536           1048576           1000      71.325      0.92        14.70          75.867      70.218      86.249    
131072     131072          2097152           1000      182.071     0.72        11.52          189.735     160.955     199.099   
262144     262144          4194304           1000      454.974     0.58        9.22           464.248     424.827     467.485   
524288     524288          8388608           1000      953.848     0.55        8.79           964.046     938.613     966.891   
1048576    1048576         16777216          1000      1967.844    0.53        8.53           2024.012    1938.029    1969.562  

