the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.121       0.02        0.13           0.314       0.117       0.235     
2          4               32                1000      0.124       0.03        0.26           0.319       0.118       0.263     
4          8               64                1000      0.123       0.07        0.52           0.315       0.118       0.304     
8          16              128               1000      0.129       0.12        0.99           0.159       0.123       0.227     
16         32              256               1000      0.131       0.24        1.95           0.423       0.128       0.262     
32         64              512               1000      0.155       0.41        3.30           0.395       0.142       0.264     
64         128             1024              1000      0.184       0.70        5.57           0.241       0.172       0.274     
128        256             2048              1000      0.255       1.00        8.02           0.591       0.240       0.363     
256        512             4096              1000      0.386       1.33        10.62          0.606       0.366       0.550     
512        1024            8192              1000      0.652       1.57        12.57          0.901       0.631       0.770     
1024       2048            16384             1000      1.174       1.74        13.96          1.431       1.153       1.352     
2048       4096            32768             1000      2.355       1.74        13.91          2.690       2.300       2.874     
4096       8192            65536             1000      4.385       1.87        14.95          10.140      4.278       5.196     
8192       16384           131072            1000      8.571       1.91        15.29          14.430      8.373       10.403    
16384      32768           262144            1000      18.512      1.77        14.16          24.031      17.938      19.938    
32768      65536           524288            1000      36.659      1.79        14.30          40.459      35.545      42.640    
65536      131072          1048576           1000      72.781      1.80        14.41          79.054      70.719      84.182    
131072     262144          2097152           1000      143.437     1.83        14.62          159.998     140.466     166.822   
262144     524288          4194304           1000      329.176     1.59        12.74          345.831     306.114     352.602   
524288     1048576         8388608           1000      703.119     1.49        11.93          714.581     695.974     701.073   
1048576    2097152         16777216          1000      1711.403    1.23        9.80           1745.771    1702.107    1709.555  

