the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.147       0.01        0.05           0.300       0.060       0.920     
2          2               16                1000      0.160       0.01        0.10           0.400       0.080       0.560     
4          4               32                1000      0.161       0.02        0.20           0.320       0.100       0.140     
8          8               64                1000      0.167       0.05        0.38           0.640       0.080       0.540     
16         16              128               1000      0.185       0.09        0.69           0.420       0.100       0.240     
32         32              256               1000      0.198       0.16        1.29           0.600       0.120       0.380     
64         64              512               1000      0.219       0.29        2.34           0.620       0.140       0.180     
128        128             1024              1000      0.274       0.47        3.74           3.080       0.200       0.520     
256        256             2048              1000      0.359       0.71        5.70           0.660       0.300       0.760     
512        512             4096              1000      0.561       0.91        7.30           1.040       0.500       1.100     
1024       1024            8192              1000      1.067       0.96        7.68           1.460       1.000       2.500     
2048       2048            16384             1000      2.017       1.02        8.12           2.920       1.920       4.780     
4096       4096            32768             1000      3.779       1.08        8.67           6.340       3.640       9.080     
8192       8192            65536             1000      8.409       0.97        7.79           16.500      8.080       19.980    
16384      16384           131072            1000      14.495      1.13        9.04           29.220      14.020      40.620    
32768      32768           262144            1000      35.198      0.93        7.45           87.700      32.640      94.380    
65536      65536           524288            1000      201.503     0.33        2.60           221.220     179.980     186.480   
131072     131072          1048576           1000      451.832     0.29        2.32           473.900     441.280     433.080   
262144     262144          2097152           1000      1043.329    0.25        2.01           1094.840    1031.400    1031.920  
524288     524288          4194304           1000      2319.302    0.23        1.81           2392.460    2300.840    2321.000  
1048576    1048576         8388608           1000      5484.900    0.19        1.53           5726.800    5450.140    5670.980  

