the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.243       0.01        0.03           0.400       0.200       0.400     
2          4               16                1000      0.245       0.02        0.07           0.660       0.220       0.760     
4          8               32                1000      0.248       0.03        0.13           0.660       0.220       0.440     
8          16              64                1000      0.253       0.06        0.25           0.700       0.220       0.660     
16         32              128               1000      0.268       0.12        0.48           7.860       0.240       0.740     
32         64              256               1000      0.277       0.23        0.93           0.440       0.240       0.480     
64         128             512               1000      0.332       0.39        1.54           0.500       0.300       0.540     
128        256             1024              1000      0.413       0.62        2.48           0.960       0.380       0.700     
256        512             2048              1000      0.569       0.90        3.60           0.720       0.540       0.860     
512        1024            4096              1000      0.943       1.09        4.35           9.240       0.880       1.420     
1024       2048            8192              1000      1.550       1.32        5.29           1.940       1.520       1.960     
2048       4096            16384             1000      2.851       1.44        5.75           3.000       2.800       3.040     
4096       8192            32768             1000      5.430       1.51        6.03           13.320      5.340       5.640     
8192       16384           65536             1000      10.555      1.55        6.21           22.040      10.480      10.900    
16384      32768           131072            1000      20.811      1.57        6.30           28.040      20.720      21.160    
32768      65536           262144            1000      41.293      1.59        6.35           48.460      41.180      41.440    
65536      131072          524288            1000      82.324      1.59        6.37           89.840      82.140      82.780    
131072     262144          1048576           1000      164.608     1.59        6.37           176.500     164.060     165.240   
262144     524288          2097152           1000      329.825     1.59        6.36           348.220     328.040     329.920   
524288     1048576         4194304           1000      659.697     1.59        6.36           677.500     656.300     659.520   
1048576    2097152         8388608           1000      1322.620    1.59        6.34           1340.580    1315.940    1334.240  

