the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.074       0.01        0.16           0.086       0.073       0.153     
2          2               24                1000      0.075       0.03        0.32           0.123       0.074       0.109     
4          4               48                1000      0.076       0.05        0.63           0.086       0.076       0.077     
8          8               96                1000      0.076       0.11        1.27           0.131       0.074       0.108     
16         16              192               1000      0.076       0.21        2.52           0.078       0.076       0.088     
32         32              384               1000      0.078       0.41        4.95           0.127       0.077       0.077     
64         64              768               1000      0.083       0.77        9.24           0.143       0.082       0.160     
128        128             1536              1000      0.096       1.34        16.08          0.389       0.092       0.135     
256        256             3072              1000      0.119       2.15        25.83          0.403       0.114       0.315     
512        512             6144              1000      0.163       3.13        37.60          0.204       0.159       0.204     
1024       1024            12288             1000      0.271       3.78        45.36          0.309       0.256       0.313     
2048       2048            24576             1000      0.531       3.86        46.30          0.564       0.508       0.549     
4096       4096            49152             1000      1.012       4.05        48.57          1.131       0.980       1.521     
8192       8192            98304             1000      1.784       4.59        55.10          9.079       1.723       2.496     
16384      16384           196608            1000      3.853       4.25        51.03          8.941       3.630       4.965     
32768      32768           393216            1000      8.825       3.71        44.55          14.861      7.704       10.666    
65536      65536           786432            1000      19.117      3.43        41.14          28.133      17.857      23.113    
131072     131072          1572864           1000      38.647      3.39        40.70          47.646      36.782      47.882    
262144     262144          3145728           1000      89.634      2.92        35.10          105.159     85.019      109.800   
524288     524288          6291456           1000      248.405     2.11        25.33          256.547     225.269     253.241   
1048576    1048576         12582912          1000      504.584     2.08        24.94          538.661     487.840     502.065   

