the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.121       0.01        0.07           0.783       0.114       2.448     
2          2               16                1000      0.118       0.02        0.14           1.071       0.115       1.714     
4          4               32                1000      0.116       0.03        0.28           0.689       0.110       1.363     
8          8               64                1000      0.121       0.07        0.53           0.871       0.113       1.479     
16         16              128               1000      0.124       0.13        1.04           0.950       0.114       1.654     
32         32              256               1000      0.133       0.24        1.93           1.113       0.130       1.685     
64         64              512               1000      0.160       0.40        3.20           0.929       0.148       1.623     
128        128             1024              1000      0.191       0.67        5.36           1.290       0.179       1.504     
256        256             2048              1000      0.275       0.93        7.44           1.096       0.262       1.816     
512        512             4096              1000      0.424       1.21        9.66           1.271       0.412       1.829     
1024       1024            8192              1000      0.728       1.41        11.26          1.601       0.712       2.038     
2048       2048            16384             1000      1.328       1.54        12.33          2.168       1.314       2.668     
4096       4096            32768             1000      2.602       1.57        12.59          3.568       2.534       3.873     
8192       8192            65536             1000      5.138       1.59        12.76          6.115       4.940       6.932     
16384      16384           131072            1000      10.288      1.59        12.74          11.277      9.976       12.473    
32768      32768           262144            1000      19.941      1.64        13.15          30.428      19.473      22.860    
65536      65536           524288            1000      39.626      1.65        13.23          91.647      38.818      43.248    
131072     131072          1048576           1000      78.816      1.66        13.30          110.935     77.468      85.528    
262144     262144          2097152           1000      198.393     1.32        10.57          221.530     163.836     215.227   
524288     524288          4194304           1000      476.952     1.10        8.79           551.460     437.535     499.968   
1048576    1048576         8388608           1000      1085.234    0.97        7.73           1128.462    1044.466    1035.293  

