the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.103       0.06        0.23           0.260       0.040       0.100     
2          12              48                1000      0.154       0.08        0.31           0.500       0.060       0.280     
4          24              96                1000      0.180       0.13        0.53           0.340       0.080       0.540     
8          48              192               1000      0.276       0.17        0.70           8.400       0.160       0.680     
16         96              384               1000      0.489       0.20        0.79           0.860       0.380       1.100     
32         192             768               1000      1.384       0.14        0.56           9.440       1.260       3.280     
64         384             1536              1000      4.627       0.08        0.33           13.780      4.400       11.140    
128        768             3072              1000      22.263      0.03        0.14           31.420      20.860      30.980    
256        1536            6144              1000      98.879      0.02        0.06           108.240     95.120      102.600   
512        3072            12288             1000      715.335     0.00        0.02           730.320     362.240     718.560   
1024       6144            24576             1000      1400.041    0.00        0.02           1424.960    1376.880    1397.840  
2048       12288           49152             1000      5782.636    0.00        0.01           6393.900    5669.640    8612.920  
4096       24576           98304             1000      28173.621   0.00        0.00           28677.200   27809.660   34209.980 
8192       49152           196608            1000      147168.259  0.00        0.00           148478.080  146123.600  147223.440
16384      98304           393216            1000      656482.814  0.00        0.00           670039.260  652442.340  656888.360

