the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.113       0.05        0.21           0.340       0.060       0.120     
2          12              48                1000      0.129       0.09        0.37           0.340       0.060       0.440     
4          24              96                1000      0.109       0.22        0.88           0.220       0.060       0.300     
8          48              192               1000      0.110       0.44        1.75           0.260       0.080       0.120     
16         96              384               1000      0.125       0.77        3.07           0.260       0.100       0.140     
32         192             768               1000      0.159       1.20        4.82           0.580       0.140       0.320     
64         384             1536              1000      0.212       1.81        7.24           0.380       0.180       0.300     
128        768             3072              1000      0.356       2.16        8.63           0.580       0.320       0.400     
256        1536            6144              1000      0.596       2.58        10.31          0.960       0.560       1.080     
512        3072            12288             1000      1.043       2.94        11.78          1.680       0.980       1.400     
1024       6144            24576             1000      1.963       3.13        12.52          8.720       1.880       3.700     
2048       12288           49152             1000      3.708       3.31        13.26          5.020       3.620       7.060     
4096       24576           98304             1000      7.161       3.43        13.73          8.740       7.080       23.360    
8192       49152           196608            1000      14.295      3.44        13.75          21.980      14.060      27.480    
16384      98304           393216            1000      28.871      3.40        13.62          54.380      27.940      44.380    
32768      196608          786432            1000      90.053      2.18        8.73           136.480     81.280      102.740   
65536      393216          1572864           1000      222.581     1.77        7.07           259.060     216.060     224.820   
131072     786432          3145728           1000      429.149     1.83        7.33           482.960     423.020     455.380   
262144     1572864         6291456           1000      1025.416    1.53        6.14           1080.220    1010.540    1022.380  
524288     3145728         12582912          1000      2406.876    1.31        5.23           3923.780    2247.340    2288.520  
1048576    6291456         25165824          1000      5735.861    1.10        4.39           5900.880    5700.860    5719.140  

