the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.096       0.01        0.08           0.125       0.092       0.206     
2          2               16                1000      0.098       0.02        0.16           0.101       0.094       0.151     
4          4               32                1000      0.100       0.04        0.32           0.123       0.096       0.160     
8          8               64                1000      0.101       0.08        0.63           0.311       0.097       0.156     
16         16              128               1000      0.104       0.15        1.23           0.110       0.100       0.143     
32         32              256               1000      0.106       0.30        2.42           0.308       0.102       0.254     
64         64              512               1000      0.109       0.59        4.70           0.314       0.105       0.134     
128        128             1024              1000      0.114       1.12        8.99           0.131       0.112       0.175     
256        256             2048              1000      0.128       2.00        16.02          0.149       0.127       0.205     
512        512             4096              1000      0.163       3.15        25.18          0.378       0.161       0.380     
1024       1024            8192              1000      0.236       4.34        34.74          0.451       0.234       0.284     
2048       2048            16384             1000      0.399       5.13        41.06          0.624       0.396       0.586     
4096       4096            32768             1000      0.716       5.72        45.76          0.920       0.693       0.831     
8192       8192            65536             1000      1.324       6.19        49.51          1.545       1.286       1.699     
16384      16384           131072            1000      2.563       6.39        51.15          2.804       2.489       3.014     
32768      32768           262144            1000      5.644       5.81        46.45          10.604      5.173       6.568     
65536      65536           524288            1000      12.026      5.45        43.60          17.393      11.200      15.113    
131072     131072          1048576           1000      23.267      5.63        45.07          29.904      21.893      33.839    
262144     262144          2097152           1000      46.406      5.65        45.19          65.689      43.993      64.441    
524288     524288          4194304           1000      146.585     3.58        28.61          156.005     120.609     158.677   
1048576    1048576         8388608           1000      340.016     3.08        24.67          348.505     299.155     344.347   

