the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.096       0.01        0.08           0.134       0.096       0.647     
2          2               16                1000      0.098       0.02        0.16           0.146       0.081       0.419     
4          4               32                1000      0.096       0.04        0.33           0.148       0.081       0.166     
8          8               64                1000      0.098       0.08        0.65           0.317       0.083       0.197     
16         16              128               1000      0.096       0.17        1.33           0.172       0.086       0.457     
32         32              256               1000      0.103       0.31        2.49           0.285       0.092       0.275     
64         64              512               1000      0.117       0.55        4.38           0.162       0.105       0.418     
128        128             1024              1000      0.147       0.87        6.95           0.507       0.135       0.645     
256        256             2048              1000      0.209       1.23        9.81           0.377       0.196       0.402     
512        512             4096              1000      0.328       1.56        12.49          0.371       0.314       0.557     
1024       1024            8192              1000      0.563       1.82        14.54          1.091       0.544       0.714     
2048       2048            16384             1000      1.036       1.98        15.82          1.244       1.015       1.371     
4096       4096            32768             1000      1.981       2.07        16.54          2.282       1.968       2.198     
8192       8192            65536             1000      3.889       2.11        16.85          4.328       3.840       4.705     
16384      16384           131072            1000      7.942       2.06        16.50          16.994      7.799       11.108    
32768      32768           262144            1000      16.608      1.97        15.78          17.873      16.346      19.694    
65536      65536           524288            1000      33.541      1.95        15.63          38.992      33.230      38.776    
131072     131072          1048576           1000      67.559      1.94        15.52          141.757     66.990      79.429    
262144     262144          2097152           1000      225.444     1.16        9.30           282.389     189.842     235.793   
524288     524288          4194304           1000      513.566     1.02        8.17           540.064     463.240     525.184   
1048576    1048576         8388608           1000      1008.672    1.04        8.32           1046.400    1002.879    1010.291  

