the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                10        0.078       0.08        0.31           0.091       0.075       0.306     
2          12              48                10        0.100       0.12        0.48           0.279       0.078       0.482     
4          24              96                10        0.101       0.24        0.95           0.135       0.092       0.488     
8          48              192               10        0.159       0.30        1.21           0.255       0.131       0.475     
16         96              384               10        0.301       0.32        1.28           0.498       0.239       0.924     
32         192             768               10        0.982       0.20        0.78           1.466       0.800       2.648     
64         384             1536              10        3.773       0.10        0.41           5.506       3.042       7.873     
128        768             3072              10        14.448      0.05        0.21           19.028      12.684      23.333    
256        1536            6144              10        57.126      0.03        0.11           66.823      53.571      74.267    
512        3072            12288             10        220.325     0.01        0.06           232.504     214.979     243.889   
1024       6144            24576             10        878.987     0.01        0.03           887.583     869.912     896.599   
2048       12288           49152             10        3275.340    0.00        0.02           3286.715    3267.170    3283.645  
4096       24576           98304             10        12862.514   0.00        0.01           12999.677   12772.497   12852.169 
8192       49152           196608            10        57145.135   0.00        0.00           57745.958   56645.434   56957.926 
16384      98304           393216            10        293216.719  0.00        0.00           306455.929  289151.656  289295.454
32768      196608          786432            10        1523615.642  0.00        0.00           1539267.999  1514467.920  1515252.792
65536      393216          1572864           10        7177427.060  0.00        0.00           7306446.643  7130691.878  7195785.323

