the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          4               16                1000      0.096       0.04        0.17           0.164       0.090       0.425     
2          8               32                1000      0.089       0.09        0.36           0.123       0.087       0.220     
4          16              64                1000      0.090       0.18        0.71           0.127       0.082       0.214     
8          32              128               1000      0.093       0.34        1.38           0.129       0.083       0.145     
16         64              256               1000      0.094       0.68        2.73           0.128       0.086       0.223     
32         128             512               1000      0.104       1.23        4.93           0.146       0.102       0.363     
64         256             1024              1000      0.122       2.10        8.41           0.331       0.109       0.246     
128        512             2048              1000      0.163       3.14        12.57          0.190       0.160       0.218     
256        1024            4096              1000      0.243       4.21        16.86          0.256       0.234       0.710     
512        2048            8192              1000      0.399       5.13        20.51          0.520       0.395       0.465     
1024       4096            16384             1000      0.711       5.76        23.05          0.814       0.705       0.947     
2048       8192            32768             1000      1.327       6.17        24.69          1.353       1.316       1.540     
4096       16384           65536             1000      2.566       6.38        25.54          2.608       2.554       2.650     
8192       32768           131072            1000      5.068       6.47        25.86          13.453      5.034       5.219     
16384      65536           262144            1000      10.026      6.54        26.15          10.123      9.984       10.218    
32768      131072          524288            1000      20.003      6.55        26.21          20.204      19.885      21.150    
65536      262144          1048576           1000      39.935      6.56        26.26          44.529      39.709      42.350    
131072     524288          2097152           1000      79.507      6.59        26.38          92.931      79.278      106.343   
262144     1048576         4194304           1000      159.660     6.57        26.27          172.698     158.636     171.528   
524288     2097152         8388608           1000      346.846     6.05        24.19          353.331     344.332     378.250   
1048576    4194304         16777216          1000      705.052     5.95        23.80          777.175     701.848     712.765   

