the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.095       0.06        0.25           0.188       0.092       0.169     
2          12              48                1000      0.104       0.12        0.46           0.144       0.099       0.191     
4          24              96                1000      0.087       0.28        1.10           0.130       0.078       0.319     
8          48              192               1000      0.097       0.49        1.97           0.179       0.094       0.354     
16         96              384               1000      0.102       0.94        3.75           0.182       0.099       0.196     
32         192             768               1000      0.097       1.98        7.92           0.116       0.091       0.221     
64         384             1536              1000      0.118       3.26        13.04          0.157       0.112       0.220     
128        768             3072              1000      0.159       4.82        19.27          0.203       0.153       0.211     
256        1536            6144              1000      0.241       6.38        25.53          0.256       0.235       0.429     
512        3072            12288             1000      0.408       7.54        30.15          0.455       0.395       0.470     
1024       6144            24576             1000      0.737       8.34        33.36          0.783       0.714       0.820     
2048       12288           49152             1000      1.381       8.90        35.58          1.436       1.354       1.485     
4096       24576           98304             1000      2.692       9.13        36.52          2.930       2.641       2.904     
8192       49152           196608            1000      5.327       9.23        36.91          5.542       5.204       5.484     
16384      98304           393216            1000      10.748      9.15        36.59          11.069      10.367      10.949    
32768      196608          786432            1000      21.486      9.15        36.60          80.555      20.622      21.614    
65536      393216          1572864           1000      42.755      9.20        36.79          47.153      41.116      42.579    
131072     786432          3145728           1000      85.444      9.20        36.82          95.862      82.082      86.388    
262144     1572864         6291456           1000      198.353     7.93        31.72          578.412     164.184     172.114   
524288     3145728         12582912          1000      343.177     9.17        36.67          387.718     328.209     344.019   
1048576    6291456         25165824          1000      994.446     6.33        25.31          1042.150    986.420     1001.942  

