the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.063       0.03        0.13           0.160       0.040       0.120     
2          4               16                1000      0.063       0.06        0.25           0.180       0.040       0.100     
4          8               32                1000      0.099       0.08        0.32           0.200       0.040       0.160     
8          16              64                1000      0.099       0.16        0.64           0.200       0.040       0.480     
16         32              128               1000      0.102       0.31        1.26           0.200       0.060       0.400     
32         64              256               1000      0.089       0.72        2.87           0.320       0.060       0.140     
64         128             512               1000      0.098       1.30        5.22           0.200       0.080       0.280     
128        256             1024              1000      0.126       2.03        8.12           0.300       0.100       0.340     
256        512             2048              1000      0.190       2.69        10.77          0.280       0.160       0.300     
512        1024            4096              1000      0.316       3.24        12.96          0.360       0.300       0.480     
1024       2048            8192              1000      0.579       3.54        14.15          5.820       0.560       0.780     
2048       4096            16384             1000      1.109       3.69        14.77          10.120      1.080       1.440     
4096       8192            32768             1000      2.117       3.87        15.48          2.240       2.100       2.220     
8192       16384           65536             1000      4.243       3.86        15.45          91.400      4.120       4.460     
16384      32768           131072            1000      8.219       3.99        15.95          14.980      8.180       8.540     
32768      65536           262144            1000      16.389      4.00        16.00          52.500      16.320      16.660    
65536      131072          524288            1000      32.644      4.02        16.06          44.060      32.580      32.720    
131072     262144          1048576           1000      65.419      4.01        16.03          98.880      65.080      67.120    
262144     524288          2097152           1000      132.071     3.97        15.88          150.280     130.840     134.160   
524288     1048576         4194304           1000      269.235     3.89        15.58          318.900     267.160     268.360   
1048576    2097152         8388608           1000      538.688     3.89        15.57          569.240     535.520     537.620   

