the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.092       0.02        0.17           0.398       0.080       0.265     
2          4               32                1000      0.094       0.04        0.34           0.309       0.082       0.205     
4          8               64                1000      0.094       0.08        0.68           0.310       0.082       0.400     
8          16              128               1000      0.097       0.16        1.32           0.128       0.085       0.172     
16         32              256               1000      0.105       0.30        2.43           0.308       0.090       0.167     
32         64              512               1000      0.116       0.55        4.43           0.119       0.103       0.222     
64         128             1024              1000      0.139       0.92        7.37           0.152       0.127       0.222     
128        256             2048              1000      0.188       1.36        10.88          0.547       0.174       0.217     
256        512             4096              1000      0.285       1.80        14.38          0.500       0.268       0.326     
512        1024            8192              1000      0.477       2.14        17.16          0.763       0.462       0.547     
1024       2048            16384             1000      0.865       2.37        18.94          1.083       0.850       1.171     
2048       4096            32768             1000      1.648       2.49        19.89          1.859       1.613       1.710     
4096       8192            65536             1000      3.210       2.55        20.41          9.827       3.183       3.256     
8192       16384           131072            1000      6.316       2.59        20.75          10.115      6.173       6.423     
16384      32768           262144            1000      12.572      2.61        20.85          16.833      12.285      12.632    
32768      65536           524288            1000      24.957      2.63        21.01          29.226      24.262      25.051    
65536      131072          1048576           1000      49.602      2.64        21.14          55.074      48.450      50.454    
131072     262144          2097152           1000      98.925      2.65        21.20          111.888     96.520      99.259    
262144     524288          4194304           1000      198.610     2.64        21.12          205.406     192.844     198.921   
524288     1048576         8388608           1000      398.148     2.63        21.07          411.009     396.036     398.108   
1048576    2097152         16777216          1000      799.583     2.62        20.98          815.300     796.582     799.190   

