the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.076       0.01        0.05           0.540       0.060       0.080     
2          2               8                 1000      0.073       0.03        0.11           0.220       0.040       0.160     
4          4               16                1000      0.074       0.05        0.22           0.220       0.040       0.320     
8          8               32                1000      0.078       0.10        0.41           0.220       0.040       0.440     
16         16              64                1000      0.078       0.21        0.82           0.220       0.040       0.100     
32         32              128               1000      0.082       0.39        1.57           0.580       0.060       0.300     
64         64              256               1000      0.081       0.79        3.15           0.280       0.060       0.280     
128        128             512               1000      0.109       1.17        4.70           0.280       0.080       0.260     
256        256             1024              1000      0.123       2.08        8.34           0.320       0.100       0.380     
512        512             2048              1000      0.182       2.81        11.23          0.320       0.180       0.260     
1024       1024            4096              1000      0.357       2.87        11.47          0.440       0.340       0.500     
2048       2048            8192              1000      0.709       2.89        11.56          0.860       0.680       2.900     
4096       4096            16384             1000      1.458       2.81        11.24          7.540       1.420       4.040     
8192       8192            32768             1000      2.781       2.95        11.78          2.940       2.740       7.500     
16384      16384           65536             1000      5.384       3.04        12.17          5.960       5.340       13.140    
32768      32768           131072            1000      10.891      3.01        12.03          18.100      10.820      29.080    
65536      65536           262144            1000      21.489      3.05        12.20          38.780      21.360      70.560    
131072     131072          524288            1000      43.812      2.99        11.97          79.080      43.320      135.420   
262144     262144          1048576           1000      212.330     1.23        4.94           233.720     203.140     275.620   
524288     524288          2097152           1000      415.254     1.26        5.05           462.340     401.740     446.800   
1048576    1048576         4194304           1000      1031.477    1.02        4.07           1254.620    1012.120    1043.820  

