the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.164       0.01        0.10           0.320       0.060       0.620     
2          4               32                1000      0.167       0.02        0.19           0.440       0.080       1.280     
4          8               64                1000      0.169       0.05        0.38           0.340       0.140       1.680     
8          16              128               1000      0.178       0.09        0.72           0.340       0.140       0.340     
16         32              256               1000      0.184       0.17        1.39           0.440       0.100       0.380     
32         64              512               1000      0.211       0.30        2.42           7.360       0.120       0.900     
64         128             1024              1000      0.254       0.50        4.03           0.420       0.180       1.100     
128        256             2048              1000      0.377       0.68        5.43           0.540       0.340       1.520     
256        512             4096              1000      0.713       0.72        5.74           0.880       0.640       1.920     
512        1024            8192              1000      1.365       0.75        6.00           202.640     1.120       2.260     
1024       2048            16384             1000      2.049       1.00        8.00           9.000       1.980       2.420     
2048       4096            32768             1000      3.856       1.06        8.50           10.940      3.740       5.080     
4096       8192            65536             1000      7.376       1.11        8.89           7.540       7.300       9.980     
8192       16384           131072            1000      14.616      1.12        8.97           72.600      14.380      19.400    
16384      32768           262144            1000      28.777      1.14        9.11           65.440      28.380      34.920    
32768      65536           524288            1000      57.065      1.15        9.19           64.720      56.480      60.000    
65536      131072          1048576           1000      117.599     1.11        8.92           135.940     115.740     133.800   
131072     262144          2097152           1000      269.905     0.97        7.77           291.480     264.480     256.240   
262144     524288          4194304           1000      640.639     0.82        6.55           687.700     629.840     621.320   
524288     1048576         8388608           1000      1470.313    0.71        5.71           1492.680    1456.860    1480.020  
1048576    2097152         16777216          1000      3345.888    0.63        5.01           3370.560    3325.000    3354.380  

