the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.055       0.02        0.15           0.060       0.040       0.060     
2          2               16                1000      0.053       0.04        0.30           0.080       0.040       0.220     
4          4               32                1000      0.053       0.08        0.60           0.080       0.040       0.240     
8          8               64                1000      0.060       0.13        1.07           0.080       0.060       0.260     
16         16              128               1000      0.050       0.32        2.56           0.060       0.040       0.060     
32         32              256               1000      0.063       0.51        4.09           0.080       0.060       0.260     
64         64              512               1000      0.079       0.81        6.47           0.100       0.060       0.160     
128        128             1024              1000      0.104       1.23        9.83           0.120       0.100       0.420     
256        256             2048              1000      0.153       1.67        13.38          0.180       0.140       0.360     
512        512             4096              1000      0.252       2.03        16.25          0.280       0.240       0.680     
1024       1024            8192              1000      0.448       2.29        18.31          0.460       0.440       1.260     
2048       2048            16384             1000      0.861       2.38        19.03          3.220       0.820       1.900     
4096       4096            32768             1000      1.626       2.52        20.16          2.680       1.600       4.120     
8192       8192            65536             1000      3.303       2.48        19.84          3.340       3.280       8.440     
16384      16384           131072            1000      6.893       2.38        19.01          17.660      6.860       16.820    
32768      32768           262144            1000      14.042      2.33        18.67          43.660      13.480      30.600    
65536      65536           524288            1000      27.714      2.36        18.92          44.800      26.800      74.820    
131072     131072          1048576           1000      56.741      2.31        18.48          124.260     54.520      156.280   
262144     262144          2097152           1000      114.554     2.29        18.31          353.580     109.120     302.640   
524288     524288          4194304           1000      482.288     1.09        8.70           870.980     449.200     758.480   
1048576    1048576         8388608           1000      1178.620    0.89        7.12           1551.000    1166.180    1237.020  

