the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.576       0.00        0.03           0.880       0.520       1.220     
2          4               32                1000      0.587       0.01        0.05           7.860       0.540       1.580     
4          8               64                1000      0.576       0.01        0.11           0.740       0.540       0.920     
8          16              128               1000      0.592       0.03        0.22           0.780       0.540       1.300     
16         32              256               1000      0.634       0.05        0.40           9.640       0.580       1.100     
32         64              512               1000      0.656       0.10        0.78           8.740       0.600       0.840     
64         128             1024              1000      0.745       0.17        1.38           11.180      0.700       1.300     
128        256             2048              1000      0.867       0.30        2.36           1.320       0.820       1.720     
256        512             4096              1000      1.188       0.43        3.45           1.500       1.140       1.620     
512        1024            8192              1000      1.772       0.58        4.62           2.440       1.720       2.140     
1024       2048            16384             1000      2.952       0.69        5.55           11.880      2.860       3.700     
2048       4096            32768             1000      5.087       0.81        6.44           6.160       5.040       7.220     
4096       8192            65536             1000      10.076      0.81        6.50           16.900      9.520       16.380    
8192       16384           131072            1000      19.471      0.84        6.73           28.060      18.420      29.440    
16384      32768           262144            1000      38.943      0.84        6.73           55.800      36.200      76.360    
32768      65536           524288            1000      80.861      0.81        6.48           150.260     74.040      160.080   
65536      131072          1048576           1000      217.026     0.60        4.83           328.700     205.360     216.720   
131072     262144          2097152           1000      424.644     0.62        4.94           546.880     416.720     410.980   
262144     524288          4194304           1000      848.497     0.62        4.94           1071.500    831.520     836.780   
524288     1048576         8388608           1000      1236.074    0.85        6.79           1663.820    1222.980    1228.100  
1048576    2097152         16777216          1000      3305.540    0.63        5.08           3822.140    3265.820    3311.760  

