the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.082       0.01        0.20           0.180       0.060       0.060     
2          2               32                1000      0.083       0.02        0.39           0.200       0.040       0.140     
4          4               64                1000      0.104       0.04        0.61           0.200       0.040       0.120     
8          8               128               1000      0.131       0.06        0.98           0.240       0.100       0.160     
16         16              256               1000      0.129       0.12        1.98           0.240       0.060       0.200     
32         32              512               1000      0.153       0.21        3.35           0.280       0.120       0.300     
64         64              1024              1000      0.144       0.44        7.11           0.260       0.120       0.260     
128        128             2048              1000      0.150       0.85        13.63          0.260       0.140       0.620     
256        256             4096              1000      0.184       1.39        22.24          0.300       0.160       0.340     
512        512             8192              1000      0.279       1.83        29.33          6.680       0.260       0.540     
1024       1024            16384             1000      0.444       2.31        36.92          0.760       0.420       1.200     
2048       2048            32768             1000      0.898       2.28        36.48          1.260       0.860       2.920     
4096       4096            65536             1000      1.922       2.13        34.10          2.620       1.880       4.620     
8192       8192            131072            1000      3.448       2.38        38.01          11.180      3.380       10.680    
16384      16384           262144            1000      6.986       2.35        37.52          13.860      6.820       26.680    
32768      32768           524288            1000      14.001      2.34        37.45          27.660      13.280      37.360    
65536      65536           1048576           1000      29.626      2.21        35.39          79.720      27.360      87.680    
131072     131072          2097152           1000      172.405     0.76        12.16          202.260     161.460     176.680   
262144     262144          4194304           1000      388.152     0.68        10.81          536.580     378.220     376.440   
524288     524288          8388608           1000      785.968     0.67        10.67          1057.120    774.780     779.380   
1048576    1048576         16777216          1000      1528.716    0.69        10.97          1615.680    1513.940    1538.020  

