the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.052       0.02        0.15           0.060       0.040       0.080     
2          2               16                1000      0.050       0.04        0.32           0.060       0.040       0.080     
4          4               32                1000      0.050       0.08        0.64           0.080       0.040       0.120     
8          8               64                1000      0.052       0.15        1.23           0.060       0.040       0.080     
16         16              128               1000      0.057       0.28        2.26           0.080       0.040       0.120     
32         32              256               1000      0.064       0.50        4.03           0.080       0.060       0.060     
64         64              512               1000      0.070       0.91        7.31           0.080       0.060       0.140     
128        128             1024              1000      0.102       1.26        10.07          0.120       0.100       0.200     
256        256             2048              1000      0.174       1.47        11.76          15.640      0.140       0.200     
512        512             4096              1000      0.262       1.96        15.66          0.280       0.260       0.600     
1024       1024            8192              1000      0.476       2.15        17.21          0.500       0.460       0.740     
2048       2048            16384             1000      0.894       2.29        18.33          1.040       0.880       1.740     
4096       4096            32768             1000      1.736       2.36        18.87          1.760       1.720       3.640     
8192       8192            65536             1000      3.465       2.36        18.91          18.840      3.440       8.280     
16384      16384           131072            1000      6.900       2.37        19.00          18.020      6.800       17.360    
32768      32768           262144            1000      13.923      2.35        18.83          31.880      13.520      33.240    
65536      65536           524288            1000      27.846      2.35        18.83          51.160      26.960      74.400    
131072     131072          1048576           1000      56.042      2.34        18.71          119.220     53.840      152.180   
262144     262144          2097152           1000      113.229     2.32        18.52          312.220     109.560     304.880   
524288     524288          4194304           1000      413.575     1.27        10.14          713.900     391.780     598.240   
1048576    1048576         8388608           1000      1117.902    0.94        7.50           1438.760    1104.860    1212.480  

