the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.075       0.08        0.32           0.079       0.074       0.191     
2          12              48                1000      0.076       0.16        0.63           0.081       0.076       0.092     
4          24              96                1000      0.075       0.32        1.28           0.079       0.075       0.139     
8          48              192               1000      0.079       0.61        2.44           0.082       0.078       0.134     
16         96              384               1000      0.086       1.12        4.46           0.303       0.085       0.118     
32         192             768               1000      0.100       1.91        7.65           0.345       0.098       0.126     
64         384             1536              1000      0.129       2.97        11.87          0.368       0.124       0.174     
128        768             3072              1000      0.186       4.13        16.52          0.486       0.177       0.217     
256        1536            6144              1000      0.287       5.34        21.37          0.332       0.282       0.442     
512        3072            12288             1000      0.517       5.94        23.78          0.548       0.496       0.734     
1024       6144            24576             1000      0.945       6.50        26.01          1.142       0.923       0.974     
2048       12288           49152             1000      1.806       6.80        27.22          2.107       1.772       1.957     
4096       24576           98304             1000      3.552       6.92        27.68          7.053       3.495       3.870     
8192       49152           196608            1000      7.010       7.01        28.05          11.365      6.946       7.162     
16384      98304           393216            1000      13.891      7.08        28.31          20.085      13.798      14.634    
32768      196608          786432            1000      27.849      7.06        28.24          31.500      27.555      28.899    
65536      393216          1572864           1000      55.350      7.10        28.42          60.874      54.886      59.096    
131072     786432          3145728           1000      113.864     6.91        27.63          121.021     111.742     117.608   
262144     1572864         6291456           1000      265.708     5.92        23.68          271.859     262.544     267.555   
524288     3145728         12582912          1000      503.393     6.25        25.00          517.553     498.568     502.887   
1048576    6291456         25165824          1000      1338.240    4.70        18.81          1351.851    1330.492    1355.505  

