the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.147       0.01        0.03           0.175       0.143       0.503     
2          2               8                 1000      0.147       0.01        0.05           0.192       0.143       0.251     
4          4               16                1000      0.150       0.03        0.11           0.369       0.147       0.271     
8          8               32                1000      0.156       0.05        0.21           0.481       0.152       0.410     
16         16              64                1000      0.163       0.10        0.39           0.382       0.159       0.316     
32         32              128               1000      0.176       0.18        0.73           0.227       0.173       0.594     
64         64              256               1000      0.223       0.29        1.15           0.379       0.220       0.516     
128        128             512               1000      0.278       0.46        1.84           0.519       0.272       0.384     
256        256             1024              1000      0.428       0.60        2.40           0.503       0.423       0.578     
512        512             2048              1000      0.656       0.78        3.12           0.914       0.650       0.786     
1024       1024            4096              1000      1.123       0.91        3.65           1.362       1.113       1.371     
2048       2048            8192              1000      2.076       0.99        3.95           2.152       2.063       2.188     
4096       4096            16384             1000      3.920       1.04        4.18           9.118       3.905       4.025     
8192       8192            32768             1000      7.695       1.06        4.26           7.953       7.676       7.926     
16384      16384           65536             1000      15.136      1.08        4.33           19.801      15.114      15.373    
32768      32768           131072            1000      30.133      1.09        4.35           36.277      30.061      30.219    
65536      65536           262144            1000      60.077      1.09        4.36           65.518      59.959      60.082    
131072     131072          524288            1000      119.587     1.10        4.38           126.353     119.397     119.936   
262144     262144          1048576           1000      238.849     1.10        4.39           244.571     238.559     238.966   
524288     524288          2097152           1000      477.245     1.10        4.39           485.642     476.873     477.357   
1048576    1048576         4194304           1000      954.461     1.10        4.39           963.937     953.602     954.776   

