the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               24                1000      0.075       0.03        0.32           0.103       0.074       0.628     
2          4               48                1000      0.075       0.05        0.64           0.151       0.074       0.467     
4          8               96                1000      0.076       0.11        1.26           0.250       0.075       0.252     
8          16              192               1000      0.077       0.21        2.49           0.252       0.076       0.563     
16         32              384               1000      0.079       0.41        4.88           0.346       0.077       0.656     
32         64              768               1000      0.087       0.73        8.79           0.130       0.084       0.312     
64         128             1536              1000      0.095       1.34        16.10          0.321       0.093       0.732     
128        256             3072              1000      0.121       2.12        25.49          0.411       0.114       0.605     
256        512             6144              1000      0.171       2.99        35.87          0.692       0.159       1.374     
512        1024            12288             1000      0.268       3.82        45.88          0.510       0.253       0.698     
1024       2048            24576             1000      0.547       3.74        44.92          1.326       0.517       1.439     
2048       4096            49152             1000      0.974       4.21        50.48          2.069       0.931       1.972     
4096       8192            98304             1000      1.803       4.54        54.53          2.772       1.720       4.346     
8192       16384           196608            1000      4.272       3.84        46.02          13.128      4.064       5.888     
16384      32768           393216            1000      9.406       3.48        41.81          13.887      8.649       16.153    
32768      65536           786432            1000      19.623      3.34        40.08          31.488      17.919      25.391    
65536      131072          1572864           1000      41.165      3.18        38.21          122.276     38.229      83.994    
131072     262144          3145728           1000      93.495      2.80        33.65          159.660     84.343      119.372   
262144     524288          6291456           1000      237.000     2.21        26.55          331.305     230.639     289.073   
524288     1048576         12582912          1000      482.489     2.17        26.08          647.284     473.210     495.182   
1048576    2097152         25165824          1000      1317.223    1.59        19.11          1509.436    1303.132    1299.175  

