the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.194       0.01        0.04           0.380       0.120       0.500     
2          2               16                1000      0.215       0.01        0.07           0.780       0.140       0.440     
4          4               32                1000      0.257       0.02        0.12           1.080       0.160       0.880     
8          8               64                1000      0.337       0.02        0.19           7.700       0.280       0.740     
16         16              128               1000      0.419       0.04        0.31           0.940       0.360       0.900     
32         32              256               1000      0.676       0.05        0.38           1.040       0.600       1.500     
64         64              512               1000      1.176       0.05        0.44           1.640       1.100       2.020     
128        128             1024              1000      2.184       0.06        0.47           3.200       2.140       3.660     
256        256             2048              1000      4.239       0.06        0.48           38.880      4.080       5.960     
512        512             4096              1000      8.583       0.06        0.48           248.620     8.180       11.760    
1024       1024            8192              1000      16.633      0.06        0.49           28.960      16.360      23.100    
2048       2048            16384             1000      37.763      0.05        0.43           165.740     36.580      45.680    
4096       4096            32768             1000      85.901      0.05        0.38           239.980     84.080      90.300    
8192       8192            65536             1000      176.152     0.05        0.37           209.640     173.880     191.820   
16384      16384           131072            1000      355.714     0.05        0.37           385.120     352.680     356.720   
32768      32768           262144            1000      713.211     0.05        0.37           942.240     707.440     711.220   
65536      65536           524288            1000      1429.569    0.05        0.37           1624.000    1419.480    1431.860  
131072     131072          1048576           1000      2865.605    0.05        0.37           3059.320    2845.740    2860.400  
262144     262144          2097152           1000      5716.431    0.05        0.37           6057.860    5692.760    5874.920  
524288     524288          4194304           1000      11693.213   0.04        0.36           12939.700   11646.540   11808.940 
1048576    1048576         8388608           1000      23411.248   0.04        0.36           25722.560   23321.780   23629.280 

