the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.283       0.00        0.01           8.820       0.240       0.400     
2          2               8                 1000      0.274       0.01        0.03           0.760       0.220       0.460     
4          4               16                1000      0.279       0.01        0.06           0.680       0.240       0.620     
8          8               32                1000      0.286       0.03        0.11           0.780       0.260       0.740     
16         16              64                1000      0.305       0.05        0.21           0.580       0.260       0.820     
32         32              128               1000      0.336       0.10        0.38           0.500       0.300       0.600     
64         64              256               1000      0.415       0.15        0.62           0.600       0.380       1.080     
128        128             512               1000      0.567       0.23        0.90           0.780       0.520       1.200     
256        256             1024              1000      0.808       0.32        1.27           0.980       0.760       1.260     
512        512             2048              1000      1.340       0.38        1.53           1.540       1.300       2.040     
1024       1024            4096              1000      2.434       0.42        1.68           2.740       2.380       2.820     
2048       2048            8192              1000      4.490       0.46        1.82           4.780       4.440       4.880     
4096       4096            16384             1000      8.574       0.48        1.91           16.800      8.520       9.580     
8192       8192            32768             1000      16.796      0.49        1.95           25.480      16.700      17.120    
16384      16384           65536             1000      33.172      0.49        1.98           43.780      33.060      34.140    
32768      32768           131072            1000      66.016      0.50        1.99           74.300      65.880      67.320    
65536      65536           262144            1000      131.716     0.50        1.99           146.940     131.440     137.940   
131072     131072          524288            1000      263.137     0.50        1.99           275.660     262.500     276.940   
262144     262144          1048576           1000      552.063     0.47        1.90           573.700     545.580     537.900   
524288     524288          2097152           1000      1076.951    0.49        1.95           2887.200    1066.540    1078.040  
1048576    1048576         4194304           1000      2191.502    0.48        1.91           2206.140    2171.260    2196.760  

