the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.080       0.01        0.10           0.165       0.076       0.270     
2          2               16                1000      0.079       0.03        0.20           0.107       0.076       0.098     
4          4               32                1000      0.081       0.05        0.40           0.100       0.076       0.153     
8          8               64                1000      0.083       0.10        0.77           0.108       0.079       0.180     
16         16              128               1000      0.085       0.19        1.50           0.306       0.078       0.172     
32         32              256               1000      0.087       0.37        2.93           0.155       0.081       0.139     
64         64              512               1000      0.092       0.70        5.57           0.117       0.084       0.144     
128        128             1024              1000      0.100       1.27        10.19          0.149       0.096       0.286     
256        256             2048              1000      0.130       1.97        15.73          0.184       0.112       0.270     
512        512             4096              1000      0.154       3.33        26.68          0.189       0.147       0.324     
1024       1024            8192              1000      0.229       4.47        35.75          0.300       0.220       0.464     
2048       2048            16384             1000      0.385       5.31        42.51          0.430       0.381       0.519     
4096       4096            32768             1000      0.712       5.75        45.99          0.771       0.689       1.166     
8192       8192            65536             1000      1.338       6.12        48.99          2.285       1.284       2.106     
16384      16384           131072            1000      2.575       6.36        50.89          7.443       2.484       3.364     
32768      32768           262144            1000      6.052       5.41        43.32          105.000     5.269       6.336     
65536      65536           524288            1000      12.014      5.45        43.64          12.733      11.272      15.349    
131072     131072          1048576           1000      23.245      5.64        45.11          44.608      21.662      33.546    
262144     262144          2097152           1000      45.695      5.74        45.89          63.847      43.404      69.904    
524288     524288          4194304           1000      143.339     3.66        29.26          163.550     138.424     168.536   
1048576    1048576         8388608           1000      299.305     3.50        28.03          356.760     290.118     340.461   

