the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.078       0.08        0.31           0.197       0.076       0.517     
2          12              48                1000      0.079       0.15        0.61           0.205       0.077       0.538     
4          24              96                1000      0.077       0.31        1.25           0.308       0.076       0.125     
8          48              192               1000      0.080       0.60        2.41           0.297       0.079       0.257     
16         96              384               1000      0.090       1.06        4.25           0.264       0.089       0.711     
32         192             768               1000      0.109       1.76        7.05           0.410       0.105       0.745     
64         384             1536              1000      0.139       2.76        11.04          0.252       0.135       1.105     
128        768             3072              1000      0.202       3.79        15.18          0.420       0.197       1.422     
256        1536            6144              1000      0.327       4.70        18.78          0.548       0.318       1.727     
512        3072            12288             1000      0.577       5.33        21.31          1.017       0.564       2.402     
1024       6144            24576             1000      1.094       5.62        22.47          1.361       1.068       1.320     
2048       12288           49152             1000      2.177       5.64        22.58          2.414       2.129       3.656     
4096       24576           98304             1000      4.202       5.85        23.39          4.738       4.127       5.489     
8192       49152           196608            1000      8.335       5.90        23.59          15.717      8.240       12.580    
16384      98304           393216            1000      16.900      5.82        23.27          67.914      16.700      20.466    
32768      196608          786432            1000      33.734      5.83        23.31          85.019      33.418      42.629    
65536      393216          1572864           1000      64.941      6.05        24.22          92.489      64.588      82.243    
131072     786432          3145728           1000      132.698     5.93        23.71          199.767     131.518     161.664   
262144     1572864         6291456           1000      328.262     4.79        19.17          399.472     316.539     372.206   
524288     3145728         12582912          1000      682.991     4.61        18.42          739.465     670.999     681.058   
1048576    6291456         25165824          1000      1421.171    4.43        17.71          1454.297    1410.437    1523.106  

