the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.103       0.07        0.15           0.300       0.102       0.448     
2          14              32                1000      0.105       0.13        0.31           0.301       0.098       0.304     
4          28              64                1000      0.108       0.26        0.60           0.315       0.106       0.435     
8          56              128               1000      0.104       0.54        1.23           0.302       0.103       0.357     
16         112             256               1000      0.106       1.06        2.42           0.303       0.105       0.497     
32         224             512               1000      0.116       1.93        4.42           0.368       0.115       0.313     
64         448             1024              1000      0.133       3.38        7.72           0.416       0.130       0.435     
128        896             2048              1000      0.168       5.33        12.18          0.544       0.166       0.449     
256        1792            4096              1000      0.244       7.36        16.82          0.502       0.240       0.377     
512        3584            8192              1000      0.388       9.23        21.09          0.501       0.385       0.481     
1024       7168            16384             1000      0.686       10.45       23.89          0.915       0.678       0.821     
2048       14336           32768             1000      1.275       11.24       25.70          9.993       1.262       1.344     
4096       28672           65536             1000      2.450       11.70       26.75          2.858       2.439       2.888     
8192       57344           131072            1000      4.813       11.92       27.24          14.791      4.766       5.507     
16384      114688          262144            1000      9.581       11.97       27.36          16.053      9.450       10.569    
32768      229376          524288            1000      18.983      12.08       27.62          34.938      18.763      19.201    
65536      458752          1048576           1000      37.664      12.18       27.84          45.743      37.444      41.260    
131072     917504          2097152           1000      75.093      12.22       27.93          105.643     74.691      84.236    
262144     1835008         4194304           1000      151.413     12.12       27.70          249.073     149.267     179.227   
524288     3670016         8388608           1000      382.620     9.59        21.92          575.648     377.957     389.295   
1048576    7340032         16777216          1000      828.546     8.86        20.25          1038.392    823.352     827.905   

