the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.142       0.01        0.06           0.240       0.060       0.740     
2          2               16                1000      0.158       0.01        0.10           0.340       0.100       0.660     
4          4               32                1000      0.148       0.03        0.22           0.380       0.080       1.000     
8          8               64                1000      0.157       0.05        0.41           0.320       0.080       0.680     
16         16              128               1000      0.158       0.10        0.81           0.320       0.100       0.760     
32         32              256               1000      0.179       0.18        1.43           0.340       0.100       0.640     
64         64              512               1000      0.197       0.33        2.60           0.500       0.160       0.640     
128        128             1024              1000      0.277       0.46        3.70           0.400       0.220       0.740     
256        256             2048              1000      0.391       0.66        5.24           0.700       0.340       1.200     
512        512             4096              1000      0.611       0.84        6.70           1.280       0.560       1.600     
1024       1024            8192              1000      1.016       1.01        8.06           6.620       0.940       2.480     
2048       2048            16384             1000      1.880       1.09        8.72           2.980       1.820       6.600     
4096       4096            32768             1000      3.640       1.13        9.00           11.980      3.560       15.120    
8192       8192            65536             1000      7.130       1.15        9.19           38.260      6.960       28.160    
16384      16384           131072            1000      13.996      1.17        9.36           31.900      13.580      54.040    
32768      32768           262144            1000      35.750      0.92        7.33           100.700     33.460      102.620   
65536      65536           524288            1000      236.960     0.28        2.21           258.120     220.820     231.500   
131072     131072          1048576           1000      555.076     0.24        1.89           573.900     544.200     517.860   
262144     262144          2097152           1000      1219.210    0.22        1.72           1266.560    1203.620    1176.300  
524288     524288          4194304           1000      2584.366    0.20        1.62           2657.620    2561.080    2567.160  
1048576    1048576         8388608           1000      5428.959    0.19        1.55           5489.380    5382.520    5417.100  

