the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.125       0.01        0.03           0.280       0.080       0.100     
2          2               8                 1000      0.128       0.02        0.06           0.280       0.100       0.320     
4          4               16                1000      0.140       0.03        0.11           0.300       0.100       0.200     
8          8               32                1000      0.158       0.05        0.20           0.460       0.120       0.460     
16         16              64                1000      0.197       0.08        0.33           0.360       0.160       0.300     
32         32              128               1000      0.282       0.11        0.45           0.440       0.260       0.420     
64         64              256               1000      0.455       0.14        0.56           0.800       0.420       0.560     
128        128             512               1000      0.834       0.15        0.61           1.300       0.800       1.260     
256        256             1024              1000      1.524       0.17        0.67           1.660       1.480       2.080     
512        512             2048              1000      2.807       0.18        0.73           2.960       2.780       3.240     
1024       1024            4096              1000      5.526       0.19        0.74           11.440      5.440       5.540     
2048       2048            8192              1000      10.883      0.19        0.75           111.160     10.620      10.720    
4096       4096            16384             1000      21.276      0.19        0.77           33.340      21.120      21.380    
8192       8192            32768             1000      42.116      0.19        0.78           129.900     41.620      42.000    
16384      16384           65536             1000      83.382      0.20        0.79           131.160     82.900      83.880    
32768      32768           131072            1000      166.081     0.20        0.79           213.640     165.540     168.280   
65536      65536           262144            1000      331.444     0.20        0.79           371.640     330.680     333.680   
131072     131072          524288            1000      662.737     0.20        0.79           696.340     661.200     667.940   
262144     262144          1048576           1000      1345.571    0.19        0.78           1444.480    1326.700    1346.700  
524288     524288          2097152           1000      2659.094    0.20        0.79           2695.260    2648.900    2672.740  
1048576    1048576         4194304           1000      5323.246    0.20        0.79           5417.880    5314.740    5360.160  

