the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.094       0.06        0.26           0.240       0.040       0.080     
2          12              48                1000      0.092       0.13        0.52           0.200       0.040       0.220     
4          24              96                1000      0.098       0.25        0.98           0.240       0.040       0.180     
8          48              192               1000      0.101       0.48        1.91           0.220       0.060       0.100     
16         96              384               1000      0.108       0.89        3.54           0.560       0.060       0.260     
32         192             768               1000      0.122       1.57        6.29           0.280       0.080       0.220     
64         384             1536              1000      0.175       2.19        8.76           0.340       0.140       0.340     
128        768             3072              1000      0.243       3.17        12.66          0.420       0.200       0.280     
256        1536            6144              1000      0.432       3.55        14.21          0.880       0.360       0.440     
512        3072            12288             1000      0.704       4.37        17.46          0.860       0.680       0.880     
1024       6144            24576             1000      1.334       4.61        18.43          1.660       1.280       1.480     
2048       12288           49152             1000      2.565       4.79        19.16          9.080       2.440       3.000     
4096       24576           98304             1000      4.872       5.04        20.18          11.580      4.800       5.260     
8192       49152           196608            1000      9.596       5.12        20.49          22.360      9.500       13.680    
16384      98304           393216            1000      19.088      5.15        20.60          25.820      18.800      23.040    
32768      196608          786432            1000      38.247      5.14        20.56          51.340      37.740      45.020    
65536      393216          1572864           1000      77.790      5.05        20.22          116.360     75.360      96.600    
131072     786432          3145728           1000      211.845     3.71        14.85          241.440     173.640     164.440   
262144     1572864         6291456           1000      319.019     4.93        19.72          353.560     315.000     318.660   
524288     3145728         12582912          1000      631.745     4.98        19.92          670.080     625.540     628.680   
1048576    6291456         25165824          1000      1293.802    4.86        19.45          1416.620    1277.480    1307.880  

