the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.145       0.01        0.03           0.740       0.080       0.240     
2          2               8                 1000      0.154       0.01        0.05           0.340       0.120       0.160     
4          4               16                1000      0.174       0.02        0.09           0.320       0.140       0.260     
8          8               32                1000      0.209       0.04        0.15           0.340       0.160       0.620     
16         16              64                1000      0.263       0.06        0.24           0.480       0.200       0.260     
32         32              128               1000      0.363       0.09        0.35           0.640       0.300       0.400     
64         64              256               1000      0.609       0.11        0.42           0.760       0.500       0.820     
128        128             512               1000      1.033       0.12        0.50           1.320       0.960       1.020     
256        256             1024              1000      1.854       0.14        0.55           2.200       1.780       1.960     
512        512             2048              1000      3.592       0.14        0.57           4.240       3.420       3.840     
1024       1024            4096              1000      7.102       0.14        0.58           17.000      6.680       6.860     
2048       2048            8192              1000      14.491      0.14        0.57           204.960     13.080      14.040    
4096       4096            16384             1000      27.975      0.15        0.59           144.260     25.400      26.120    
8192       8192            32768             1000      55.148      0.15        0.59           116.320     50.500      52.620    
16384      16384           65536             1000      112.466     0.15        0.58           186.660     101.420     104.320   
32768      32768           131072            1000      230.045     0.14        0.57           281.540     204.360     256.860   
65536      65536           262144            1000      463.751     0.14        0.57           543.200     416.540     502.120   
131072     131072          524288            1000      1008.532    0.13        0.52           1053.240    876.460     1030.840  
262144     262144          1048576           1000      1888.633    0.14        0.56           2106.020    1702.380    1770.160  
524288     524288          2097152           1000      3976.184    0.13        0.53           4169.200    3529.060    3954.500  
1048576    1048576         4194304           1000      8293.375    0.13        0.51           8486.600    7479.740    8276.960  

