the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.075       0.03        0.21           0.100       0.074       0.385     
2          4               32                1000      0.077       0.05        0.42           0.300       0.075       0.251     
4          8               64                1000      0.079       0.10        0.81           0.295       0.076       0.276     
8          16              128               1000      0.085       0.19        1.51           0.138       0.077       0.416     
16         32              256               1000      0.079       0.41        3.25           0.169       0.076       0.437     
32         64              512               1000      0.085       0.75        6.03           0.212       0.081       0.428     
64         128             1024              1000      0.100       1.28        10.28          0.242       0.089       0.309     
128        256             2048              1000      0.107       2.38        19.07          0.140       0.105       0.888     
256        512             4096              1000      0.150       3.42        27.33          0.724       0.146       0.718     
512        1024            8192              1000      0.218       4.69        37.56          0.833       0.212       0.893     
1024       2048            16384             1000      0.348       5.89        47.09          1.413       0.342       1.540     
2048       4096            32768             1000      0.683       6.00        48.00          1.952       0.636       2.546     
4096       8192            65536             1000      1.507       5.44        43.49          4.216       1.191       4.891     
8192       16384           131072            1000      3.425       4.78        38.27          8.224       2.707       9.758     
16384      32768           262144            1000      12.422      2.64        21.10          22.957      11.445      18.936    
32768      65536           524288            1000      34.341      1.91        15.27          169.514     32.112      59.266    
65536      131072          1048576           1000      71.799      1.83        14.60          125.861     69.374      80.683    
131072     262144          2097152           1000      152.744     1.72        13.73          205.645     148.371     174.210   
262144     524288          4194304           1000      324.912     1.61        12.91          354.802     313.823     373.674   
524288     1048576         8388608           1000      394.601     2.66        21.26          435.525     390.900     473.982   
1048576    2097152         16777216          1000      887.835     2.36        18.90          937.159     878.412     879.755   

