the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.123       0.01        0.06           0.448       0.120       0.626     
2          2               16                1000      0.123       0.02        0.13           0.383       0.121       0.397     
4          4               32                1000      0.126       0.03        0.25           0.465       0.123       0.517     
8          8               64                1000      0.123       0.06        0.52           0.463       0.120       0.475     
16         16              128               1000      0.136       0.12        0.94           8.806       0.125       0.700     
32         32              256               1000      0.137       0.23        1.87           0.316       0.135       0.577     
64         64              512               1000      0.157       0.41        3.26           0.493       0.153       1.234     
128        128             1024              1000      0.195       0.66        5.26           0.543       0.191       0.439     
256        256             2048              1000      0.269       0.95        7.61           0.506       0.266       0.856     
512        512             4096              1000      0.419       1.22        9.77           0.759       0.417       0.744     
1024       1024            8192              1000      0.724       1.41        11.32          1.107       0.716       1.528     
2048       2048            16384             1000      1.321       1.55        12.40          1.673       1.316       1.654     
4096       4096            32768             1000      2.555       1.60        12.82          8.662       2.540       2.988     
8192       8192            65536             1000      5.006       1.64        13.09          5.326       4.951       5.305     
16384      16384           131072            1000      9.917       1.65        13.22          10.689      9.789       10.878    
32768      32768           262144            1000      19.524      1.68        13.43          29.918      19.391      20.755    
65536      65536           524288            1000      39.124      1.68        13.40          50.749      38.731      42.334    
131072     131072          1048576           1000      78.164      1.68        13.42          110.458     77.259      96.735    
262144     262144          2097152           1000      204.564     1.28        10.25          278.189     169.504     237.287   
524288     524288          4194304           1000      512.868     1.02        8.18           560.750     475.202     530.625   
1048576    1048576         8388608           1000      1068.854    0.98        7.85           1310.187    1040.475    1075.323  

