the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.296       0.02        0.05           0.562       0.292       1.052     
2          14              32                1000      0.295       0.05        0.11           0.463       0.292       1.349     
4          28              64                1000      0.298       0.09        0.21           0.416       0.295       0.977     
8          56              128               1000      0.310       0.18        0.41           5.416       0.301       0.732     
16         112             256               1000      0.315       0.36        0.81           0.681       0.311       1.497     
32         224             512               1000      0.341       0.66        1.50           0.634       0.336       0.654     
64         448             1024              1000      0.403       1.11        2.54           0.702       0.394       0.942     
128        896             2048              1000      0.518       1.73        3.95           0.847       0.511       0.810     
256        1792            4096              1000      0.754       2.38        5.43           1.056       0.744       1.666     
512        3584            8192              1000      1.242       2.89        6.59           1.557       1.230       1.968     
1024       7168            16384             1000      2.170       3.30        7.55           2.473       2.160       3.240     
2048       14336           32768             1000      4.047       3.54        8.10           4.417       4.021       4.909     
4096       28672           65536             1000      7.805       3.67        8.40           8.124       7.752       9.261     
8192       57344           131072            1000      15.344      3.74        8.54           22.726      15.202      17.112    
16384      114688          262144            1000      30.646      3.74        8.55           37.854      30.253      31.465    
32768      229376          524288            1000      60.481      3.79        8.67           66.244      59.964      61.484    
65536      458752          1048576           1000      120.079     3.82        8.73           126.185     119.595     121.917   
131072     917504          2097152           1000      239.343     3.83        8.76           247.863     238.722     240.828   
262144     1835008         4194304           1000      478.671     3.83        8.76           487.645     477.780     480.187   
524288     3670016         8388608           1000      957.172     3.83        8.76           967.701     955.072     956.292   
1048576    7340032         16777216          1000      1914.721    3.83        8.76           1924.961    1911.593    1915.090  

