the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.113       0.05        0.21           0.166       0.106       0.212     
4          24              96                1000      0.116       0.21        0.83           0.320       0.112       0.300     
16         96              384               1000      0.141       0.68        2.73           0.339       0.136       0.273     
64         384             1536              1000      0.222       1.73        6.93           0.416       0.215       0.307     
256        1536            6144              1000      0.544       2.82        11.29          0.741       0.540       0.636     
1024       6144            24576             1000      1.777       3.46        13.83          2.011       1.772       1.888     
4096       24576           98304             1000      6.856       3.58        14.34          10.887      6.762       7.348     
16384      98304           393216            1000      36.591      2.69        10.75          43.240      36.179      42.418    
65536      393216          1572864           1000      172.275     2.28        9.13           178.280     171.428     175.825   
262144     1572864         6291456           1000      1267.955    1.24        4.96           1279.085    1234.974    1290.171  
1048576    6291456         25165824          1000      6081.053    1.03        4.14           6097.380    6036.928    6080.661  

