the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.134       0.01        0.03           0.460       0.100       0.120     
2          2               8                 1000      0.138       0.01        0.06           0.360       0.120       0.120     
4          4               16                1000      0.159       0.03        0.10           0.320       0.120       0.340     
8          8               32                1000      0.205       0.04        0.16           11.140      0.120       0.420     
16         16              64                1000      0.229       0.07        0.28           0.380       0.180       0.560     
32         32              128               1000      0.292       0.11        0.44           0.600       0.240       0.360     
64         64              256               1000      0.463       0.14        0.55           0.620       0.400       0.740     
128        128             512               1000      0.751       0.17        0.68           0.920       0.680       0.900     
256        256             1024              1000      1.384       0.18        0.74           1.580       1.320       1.540     
512        512             2048              1000      2.539       0.20        0.81           8.100       2.460       2.640     
1024       1024            4096              1000      4.870       0.21        0.84           11.400      4.780       4.920     
2048       2048            8192              1000      9.737       0.21        0.84           115.920     9.340       9.440     
4096       4096            16384             1000      18.792      0.22        0.87           28.100      18.480      18.140    
8192       8192            32768             1000      36.448      0.22        0.90           135.460     35.540      36.000    
16384      16384           65536             1000      72.043      0.23        0.91           116.180     70.700      71.560    
32768      32768           131072            1000      142.893     0.23        0.92           218.080     140.760     145.440   
65536      65536           262144            1000      285.593     0.23        0.92           346.840     282.080     291.460   
131072     131072          524288            1000      569.180     0.23        0.92           595.960     562.880     592.880   
262144     262144          1048576           1000      1168.126    0.22        0.90           1222.680    1134.340    1142.320  
524288     524288          2097152           1000      2277.395    0.23        0.92           2357.840    2257.500    2292.800  
1048576    1048576         4194304           1000      4550.569    0.23        0.92           4695.120    4531.220    4616.580  

