the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               8                 1000      0.085       0.07        0.09           0.114       0.083       0.340     
2          12              16                1000      0.087       0.14        0.18           0.111       0.085       0.095     
3          18              24                1000      0.088       0.21        0.27           0.123       0.085       0.147     
4          24              32                1000      0.090       0.27        0.36           0.126       0.088       0.160     
5          30              40                1000      0.093       0.32        0.43           0.321       0.089       0.194     
6          36              48                1000      0.095       0.38        0.50           0.363       0.092       0.173     
7          42              56                1000      0.098       0.43        0.57           0.156       0.095       0.208     
8          48              64                1000      0.099       0.48        0.64           0.135       0.097       0.201     
16         96              128               1000      0.129       0.74        0.99           10.592      0.114       0.227     
32         192             256               1000      0.155       1.24        1.65           0.379       0.150       0.239     
64         384             512               1000      0.233       1.65        2.20           0.486       0.223       0.318     
128        768             1024              1000      0.388       1.98        2.64           0.765       0.376       0.471     
256        1536            2048              1000      0.697       2.20        2.94           0.729       0.668       0.826     
512        3072            4096              1000      1.298       2.37        3.16           1.330       1.268       1.343     
1024       6144            8192              1000      2.531       2.43        3.24           2.613       2.472       2.636     
2048       12288           16384             1000      4.985       2.47        3.29           5.288       4.918       5.124     
4096       24576           32768             1000      10.117      2.43        3.24           10.388      9.958       10.261    
8192       49152           65536             1000      20.387      2.41        3.21           160.961     20.114      20.566    
16384      98304           131072            1000      40.288      2.44        3.25           45.132      39.779      40.450    
32768      196608          262144            1000      80.703      2.44        3.25           110.807     79.579      81.036    
65536      393216          524288            1000      160.934     2.44        3.26           204.854     155.403     163.461   
131072     786432          1048576           1000      322.674     2.44        3.25           348.916     314.942     322.129   
262144     1572864         2097152           1000      644.351     2.44        3.25           659.102     630.945     649.087   
524288     3145728         4194304           1000      1291.134    2.44        3.25           1338.065    1272.030    1316.799  
1048576    6291456         8388608           1000      2848.128    2.21        2.95           2967.584    2607.515    2628.042  

