the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               8                 1000      0.109       0.06        0.07           0.420       0.080       0.140     
2          12              16                1000      0.119       0.10        0.13           0.260       0.080       0.140     
3          18              24                1000      0.119       0.15        0.20           0.240       0.080       0.420     
4          24              32                1000      0.124       0.19        0.26           0.380       0.080       0.220     
5          30              40                1000      0.157       0.19        0.25           0.380       0.120       0.180     
6          36              48                1000      0.147       0.25        0.33           0.300       0.100       0.420     
7          42              56                1000      0.153       0.27        0.37           0.640       0.120       0.220     
8          48              64                1000      0.153       0.31        0.42           0.440       0.120       0.200     
16         96              128               1000      0.217       0.44        0.59           0.360       0.160       0.380     
32         192             256               1000      0.306       0.63        0.84           0.460       0.240       0.360     
64         384             512               1000      0.437       0.88        1.17           0.580       0.400       0.460     
128        768             1024              1000      0.753       1.02        1.36           0.820       0.700       0.920     
256        1536            2048              1000      1.410       1.09        1.45           7.140       1.340       1.540     
512        3072            4096              1000      2.623       1.17        1.56           2.980       2.580       2.720     
1024       6144            8192              1000      5.093       1.21        1.61           5.260       5.020       5.100     
2048       12288           16384             1000      10.107      1.22        1.62           17.420      9.940       10.300    
4096       24576           32768             1000      20.009      1.23        1.64           26.800      19.680      19.980    
8192       49152           65536             1000      39.476      1.25        1.66           53.020      38.860      40.080    
16384      98304           131072            1000      78.819      1.25        1.66           86.320      77.820      79.980    
32768      196608          262144            1000      157.721     1.25        1.66           173.060     155.740     159.080   
65536      393216          524288            1000      315.387     1.25        1.66           347.860     311.560     328.740   
131072     786432          1048576           1000      635.191     1.24        1.65           700.520     630.260     632.200   
262144     1572864         2097152           1000      1266.536    1.24        1.66           1280.000    1259.040    1262.260  
524288     3145728         4194304           1000      2566.923    1.23        1.63           2926.080    2534.720    2548.280  
1048576    6291456         8388608           1000      5191.734    1.21        1.62           5781.960    5105.480    5121.480  

