the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               8                 1000      0.074       0.08        0.11           0.090       0.071       0.199     
2          12              16                1000      0.074       0.16        0.22           0.089       0.072       0.136     
3          18              24                1000      0.074       0.24        0.32           0.082       0.073       0.112     
4          24              32                1000      0.074       0.33        0.43           0.081       0.072       0.109     
5          30              40                1000      0.076       0.39        0.53           0.080       0.075       0.111     
6          36              48                1000      0.075       0.48        0.64           0.087       0.073       0.088     
7          42              56                1000      0.076       0.55        0.74           0.082       0.074       0.085     
8          48              64                1000      0.074       0.65        0.86           0.098       0.073       0.232     
16         96              128               1000      0.077       1.25        1.67           0.095       0.076       0.172     
32         192             256               1000      0.081       2.38        3.17           0.095       0.080       0.096     
64         384             512               1000      0.089       4.32        5.76           0.123       0.088       0.144     
128        768             1024              1000      0.110       7.01        9.34           0.126       0.108       0.144     
256        1536            2048              1000      0.150       10.22       13.63          0.185       0.143       0.155     
512        3072            4096              1000      0.222       13.84       18.46          0.245       0.220       0.241     
1024       6144            8192              1000      0.372       16.53       22.04          0.390       0.369       0.402     
2048       12288           16384             1000      0.668       18.39       24.52          0.687       0.666       0.714     
4096       24576           32768             1000      1.266       19.41       25.88          1.288       1.263       1.327     
8192       49152           65536             1000      2.463       19.96       26.61          2.503       2.458       2.525     
16384      98304           131072            1000      4.855       20.25       27.00          8.428       4.846       5.296     
32768      196608          262144            1000      9.672       20.33       27.10          9.798       9.629       9.948     
65536      393216          524288            1000      19.432      20.24       26.98          23.029      19.220      19.647    
131072     786432          1048576           1000      38.765      20.29       27.05          42.630      38.342      40.574    
262144     1572864         2097152           1000      77.373      20.33       27.10          82.871      76.567      83.726    
524288     3145728         4194304           1000      155.437     20.24       26.98          168.380     153.174     168.992   
1048576    6291456         8388608           1000      397.417     15.83       21.11          423.812     391.498     400.613   

