the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.443       0.01        0.05           0.700       0.380       4.840     
4          24              96                1000      0.530       0.05        0.18           7.460       0.440       2.460     
16         96              384               1000      0.679       0.14        0.57           0.920       0.620       2.200     
64         384             1536              1000      0.928       0.41        1.65           1.200       0.860       2.840     
256        1536            6144              1000      1.541       1.00        3.99           1.780       1.460       4.180     
1024       6144            24576             1000      3.403       1.81        7.22           4.740       3.340       6.220     
4096       24576           98304             1000      10.984      2.24        8.95           52.400      10.720      26.300    
16384      98304           393216            1000      83.688      1.17        4.70           115.720     83.260      131.380   
65536      393216          1572864           1000      446.447     0.88        3.52           514.400     434.500     496.880   
262144     1572864         6291456           1000      4094.204    0.38        1.54           4174.900    4063.920    4066.420  
1048576    6291456         25165824          1000      46646.602   0.13        0.54           46860.760   46548.120   47708.340 

