the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.518       0.00        0.02           0.780       0.440       0.960     
2          2               24                1000      0.524       0.00        0.05           1.780       0.460       1.120     
4          4               48                1000      0.520       0.01        0.09           0.700       0.460       1.160     
8          8               96                1000      0.529       0.02        0.18           1.160       0.480       1.340     
16         16              192               1000      0.540       0.03        0.36           0.900       0.500       1.280     
32         32              384               1000      0.584       0.05        0.66           1.020       0.520       1.020     
64         64              768               1000      0.701       0.09        1.09           3.240       0.600       1.320     
128        128             1536              1000      0.782       0.16        1.96           1.060       0.740       1.120     
256        256             3072              1000      1.036       0.25        2.97           7.140       0.960       1.780     
512        512             6144              1000      1.596       0.32        3.85           10.120      1.520       1.700     
1024       1024            12288             1000      2.627       0.39        4.68           11.700      2.560       2.920     
2048       2048            24576             1000      4.673       0.44        5.26           13.140      4.600       5.860     
4096       4096            49152             1000      8.848       0.46        5.55           17.780      8.740       9.660     
8192       8192            98304             1000      17.062      0.48        5.76           28.880      16.940      21.840    
16384      16384           196608            1000      33.491      0.49        5.87           42.300      33.340      42.500    
32768      32768           393216            1000      66.532      0.49        5.91           82.620      66.220      93.180    
65536      65536           786432            1000      141.468     0.46        5.56           176.520     137.040     184.700   
131072     131072          1572864           1000      323.487     0.41        4.86           346.520     314.840     314.500   
262144     262144          3145728           1000      649.447     0.40        4.84           673.720     637.560     639.580   
524288     524288          6291456           1000      1232.276    0.43        5.11           1272.940    1218.420    1228.140  
1048576    1048576         12582912          1000      2437.676    0.43        5.16           2503.540    2412.640    2444.800  

