the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.164       0.04        0.15           0.391       0.151       0.952     
4          24              96                1000      0.219       0.11        0.44           0.598       0.186       0.699     
16         96              384               1000      0.284       0.34        1.35           0.644       0.276       0.673     
64         384             1536              1000      0.443       0.87        3.47           0.843       0.417       0.559     
256        1536            6144              1000      0.786       1.95        7.82           1.010       0.759       1.170     
1024       6144            24576             1000      1.739       3.53        14.13          2.041       1.684       2.350     
4096       24576           98304             1000      5.298       4.64        18.55          5.809       4.995       6.461     
16384      98304           393216            1000      37.469      2.62        10.49          60.869      35.981      42.121    
65536      393216          1572864           1000      169.428     2.32        9.28           199.372     165.280     179.723   
262144     1572864         6291456           1000      1115.247    1.41        5.64           1244.616    1076.847    1141.271  
1048576    6291456         25165824          1000      5795.792    1.09        4.34           6056.925    5712.818    5997.708  

