the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.094       0.01        0.09           0.360       0.040       0.240     
2          2               16                1000      0.095       0.02        0.17           0.540       0.040       0.240     
4          4               32                1000      0.099       0.04        0.32           0.240       0.040       0.220     
8          8               64                1000      0.121       0.07        0.53           0.260       0.060       0.100     
16         16              128               1000      0.136       0.12        0.94           0.260       0.080       0.100     
32         32              256               1000      0.152       0.21        1.68           0.500       0.100       0.360     
64         64              512               1000      0.177       0.36        2.89           0.320       0.120       0.380     
128        128             1024              1000      0.242       0.53        4.23           0.460       0.180       0.300     
256        256             2048              1000      0.361       0.71        5.67           0.740       0.300       0.680     
512        512             4096              1000      0.607       0.84        6.75           1.040       0.540       1.160     
1024       1024            8192              1000      1.139       0.90        7.19           8.060       1.080       2.600     
2048       2048            16384             1000      2.103       0.97        7.79           2.740       2.020       5.680     
4096       4096            32768             1000      4.035       1.02        8.12           14.460      3.860       11.300    
8192       8192            65536             1000      8.679       0.94        7.55           19.420      8.380       24.160    
16384      16384           131072            1000      15.994      1.02        8.20           44.260      15.160      49.980    
32768      32768           262144            1000      35.453      0.92        7.39           105.540     33.120      111.220   
65536      65536           524288            1000      230.009     0.28        2.28           247.380     202.360     197.080   
131072     131072          1048576           1000      454.984     0.29        2.30           485.360     445.220     439.720   
262144     262144          2097152           1000      1052.375    0.25        1.99           1115.720    1039.620    1042.480  
524288     524288          4194304           1000      2299.754    0.23        1.82           2373.300    2279.760    2334.500  
1048576    1048576         8388608           1000      5473.171    0.19        1.53           5648.960    5435.500    5574.080  

