the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.086       0.01        0.19           0.260       0.040       0.100     
2          2               32                1000      0.102       0.02        0.31           0.240       0.040       0.320     
4          4               64                1000      0.104       0.04        0.62           0.300       0.040       0.520     
8          8               128               1000      0.118       0.07        1.08           0.580       0.040       0.160     
16         16              256               1000      0.107       0.15        2.38           0.260       0.100       0.280     
32         32              512               1000      0.127       0.25        4.03           0.320       0.120       0.340     
64         64              1024              1000      0.161       0.40        6.37           0.380       0.140       0.240     
128        128             2048              1000      0.208       0.61        9.82           0.500       0.200       0.560     
256        256             4096              1000      0.401       0.64        10.20          0.740       0.380       0.840     
512        512             8192              1000      0.878       0.58        9.33           8.440       0.820       3.060     
1024       1024            16384             1000      2.033       0.50        8.06           9.060       1.980       7.820     
2048       2048            32768             1000      3.972       0.52        8.25           8.700       3.860       18.100    
4096       4096            65536             1000      10.273      0.40        6.38           16.060      9.820       40.420    
8192       8192            131072            1000      21.053      0.39        6.23           27.460      20.160      64.400    
16384      16384           262144            1000      43.194      0.38        6.07           84.300      42.100      125.000   
32768      32768           524288            1000      234.709     0.14        2.23           253.500     222.500     237.200   
65536      65536           1048576           1000      574.070     0.11        1.83           719.640     554.320     560.760   
131072     131072          2097152           1000      1198.424    0.11        1.75           1382.820    1168.320    1181.220  
262144     262144          4194304           1000      2590.629    0.10        1.62           3146.260    2408.660    2632.800  
524288     524288          8388608           1000      5738.891    0.09        1.46           6710.960    5520.020    5747.060  
1048576    1048576         16777216          1000      10800.729   0.10        1.55           12999.940   9243.840    12118.540 

