the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.100       0.07        0.16           0.306       0.089       0.579     
2          14              32                1000      0.103       0.14        0.31           0.472       0.097       0.186     
4          28              64                1000      0.105       0.27        0.61           0.315       0.095       0.154     
8          56              128               1000      0.097       0.58        1.32           0.300       0.093       0.246     
16         112             256               1000      0.103       1.09        2.49           0.318       0.098       0.262     
32         224             512               1000      0.108       2.08        4.76           0.333       0.101       0.458     
64         448             1024              1000      0.124       3.62        8.28           0.367       0.118       0.274     
128        896             2048              1000      0.162       5.51        12.61          0.420       0.155       0.447     
256        1792            4096              1000      0.236       7.58        17.33          0.452       0.229       0.281     
512        3584            8192              1000      0.383       9.37        21.42          0.781       0.374       0.436     
1024       7168            16384             1000      0.676       10.60       24.23          0.994       0.666       0.711     
2048       14336           32768             1000      1.261       11.37       25.99          1.682       1.251       1.344     
4096       28672           65536             1000      2.443       11.74       26.83          2.663       2.431       2.753     
8192       57344           131072            1000      4.800       11.95       27.31          5.039       4.759       5.391     
16384      114688          262144            1000      9.527       12.04       27.51          26.143      9.420       10.417    
32768      229376          524288            1000      18.898      12.14       27.74          25.130      18.749      20.136    
65536      458752          1048576           1000      37.709      12.17       27.81          73.716      37.384      40.878    
131072     917504          2097152           1000      75.017      12.23       27.96          106.362     74.669      83.019    
262144     1835008         4194304           1000      150.789     12.17       27.82          222.280     149.207     179.195   
524288     3670016         8388608           1000      382.639     9.59        21.92          451.973     378.242     388.571   
1048576    7340032         16777216          1000      828.158     8.86        20.26          994.565     822.155     837.677   

