the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.074       0.08        0.33           0.109       0.073       0.379     
2          12              48                1000      0.076       0.16        0.63           0.111       0.076       0.137     
4          24              96                1000      0.079       0.30        1.22           0.308       0.077       0.196     
8          48              192               1000      0.081       0.59        2.37           0.305       0.079       0.231     
16         96              384               1000      0.089       1.07        4.29           0.305       0.088       0.154     
32         192             768               1000      0.107       1.80        7.18           0.328       0.104       0.130     
64         384             1536              1000      0.142       2.70        10.81          0.523       0.137       0.220     
128        768             3072              1000      0.203       3.78        15.11          0.237       0.199       0.250     
256        1536            6144              1000      0.340       4.52        18.08          0.586       0.328       0.359     
512        3072            12288             1000      0.596       5.15        20.61          0.845       0.587       0.635     
1024       6144            24576             1000      1.109       5.54        22.17          1.137       1.101       1.143     
2048       12288           49152             1000      2.152       5.71        22.84          7.290       2.131       2.170     
4096       24576           98304             1000      4.237       5.80        23.20          4.467       4.213       4.605     
8192       49152           196608            1000      8.436       5.83        23.30          12.604      8.398       8.599     
16384      98304           393216            1000      16.775      5.86        23.44          23.066      16.700      18.442    
32768      196608          786432            1000      33.347      5.90        23.58          37.624      33.282      35.697    
65536      393216          1572864           1000      66.642      5.90        23.60          71.561      66.501      74.832    
131072     786432          3145728           1000      134.115     5.86        23.46          144.620     133.119     152.411   
262144     1572864         6291456           1000      317.475     4.95        19.82          329.049     311.026     331.754   
524288     3145728         12582912          1000      708.851     4.44        17.75          719.531     702.881     714.048   
1048576    6291456         25165824          1000      1460.932    4.31        17.23          1486.076    1449.276    1457.747  

