the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.191       0.01        0.04           0.640       0.140       0.180     
2          2               16                1000      0.198       0.01        0.08           0.480       0.140       0.340     
4          4               32                1000      0.243       0.02        0.13           0.420       0.180       0.240     
8          8               64                1000      0.301       0.03        0.21           0.360       0.260       0.460     
16         16              128               1000      0.380       0.04        0.34           0.540       0.320       0.380     
32         32              256               1000      0.538       0.06        0.48           0.700       0.460       0.720     
64         64              512               1000      0.901       0.07        0.57           1.400       0.840       1.060     
128        128             1024              1000      1.594       0.08        0.64           1.960       1.420       1.560     
256        256             2048              1000      3.161       0.08        0.65           248.100     2.740       3.060     
512        512             4096              1000      5.602       0.09        0.73           15.800      5.080       5.560     
1024       1024            8192              1000      10.986      0.09        0.75           17.260      10.920      10.960    
2048       2048            16384             1000      20.705      0.10        0.79           61.480      17.520      22.340    
4096       4096            32768             1000      43.350      0.09        0.76           86.920      35.120      42.960    
8192       8192            65536             1000      86.460      0.09        0.76           134.220     83.900      86.120    
16384      16384           131072            1000      173.607     0.09        0.75           202.100     171.040     174.060   
32768      32768           262144            1000      346.375     0.09        0.76           376.300     329.920     351.640   
65536      65536           524288            1000      698.992     0.09        0.75           726.820     657.780     703.060   
131072     131072          1048576           1000      1368.627    0.10        0.77           1409.980    1329.600    1368.020  
262144     262144          2097152           1000      2786.135    0.09        0.75           2858.780    2720.280    2763.460  
524288     524288          4194304           1000      5608.254    0.09        0.75           5734.320    5540.020    5594.260  
1048576    1048576         8388608           1000      10951.657   0.10        0.77           11088.140   10835.380   10997.380 

