the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          8               24                1000      0.109       0.07        0.22           0.228       0.106       0.406     
2          16              48                1000      0.111       0.14        0.43           0.159       0.107       0.637     
4          32              96                1000      0.109       0.29        0.88           0.311       0.103       0.442     
8          64              192               1000      0.112       0.57        1.72           0.228       0.109       0.317     
16         128             384               1000      0.122       1.05        3.14           0.586       0.117       0.424     
32         256             768               1000      0.141       1.82        5.45           0.253       0.136       0.432     
64         512             1536              1000      0.184       2.79        8.36           0.461       0.172       1.050     
128        1024            3072              1000      0.260       3.94        11.82          0.496       0.246       0.813     
256        2048            6144              1000      0.417       4.91        14.72          0.717       0.394       0.723     
512        4096            12288             1000      0.712       5.75        17.26          1.063       0.686       1.080     
1024       8192            24576             1000      1.373       5.97        17.90          1.757       1.286       1.829     
2048       16384           49152             1000      2.623       6.25        18.74          3.510       2.569       3.101     
4096       32768           98304             1000      5.087       6.44        19.32          19.171      4.939       6.062     
8192       65536           196608            1000      11.321      5.79        17.37          555.171     10.062      11.385    
16384      131072          393216            1000      1015.832    0.13        0.39           19837.418   26.742      15837.375 
32768      262144          786432            1000      50.077      5.23        15.70          1562.641    46.825      51.092    
65536      524288          1572864           1000      97.599      5.37        16.12          1614.864    91.486      101.855   
131072     1048576         3145728           1000      359.952     2.91        8.74           28719.618   188.826     203.106   
262144     2097152         6291456           1000      427.331     4.91        14.72          12547.147   385.896     421.923   
524288     4194304         12582912          1000      956.934     4.38        13.15          28058.626   809.495     898.619   
1048576    8388608         25165824          1000      1551.221    5.41        16.22          2738.331    1427.258    1814.957  

