the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.050       0.02        0.08           0.060       0.040       0.520     
2          2               8                 1000      0.054       0.04        0.15           0.080       0.040       0.180     
4          4               16                1000      0.053       0.07        0.30           0.060       0.040       0.320     
8          8               32                1000      0.055       0.14        0.58           0.060       0.040       0.140     
16         16              64                1000      0.059       0.27        1.09           0.100       0.040       0.140     
32         32              128               1000      0.065       0.49        1.97           0.080       0.060       0.180     
64         64              256               1000      0.081       0.79        3.18           0.100       0.080       0.140     
128        128             512               1000      0.114       1.12        4.49           0.140       0.100       0.400     
256        256             1024              1000      0.178       1.44        5.75           0.200       0.160       0.240     
512        512             2048              1000      0.306       1.67        6.69           0.320       0.300       0.380     
1024       1024            4096              1000      0.562       1.82        7.29           0.580       0.560       2.280     
2048       2048            8192              1000      1.074       1.91        7.63           1.100       1.060       3.200     
4096       4096            16384             1000      2.136       1.92        7.67           2.160       2.120       6.160     
8192       8192            32768             1000      4.193       1.95        7.82           13.520      4.180       12.580    
16384      16384           65536             1000      8.309       1.97        7.89           25.980      8.280       25.760    
32768      32768           131072            1000      16.513      1.98        7.94           33.160      16.460      53.980    
65536      65536           262144            1000      32.989      1.99        7.95           54.800      32.840      177.720   
131072     131072          524288            1000      65.823      1.99        7.97           148.720     65.620      259.940   
262144     262144          1048576           1000      167.098     1.57        6.28           582.100     159.620     667.420   
524288     524288          2097152           1000      1680.208    0.31        1.25           1750.920    1661.560    1527.240  
1048576    1048576         4194304           1000      3966.724    0.26        1.06           4000.120    3919.820    3476.660  

