the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.126       0.02        0.13           0.420       0.060       0.140     
2          4               32                1000      0.116       0.03        0.28           0.300       0.060       0.340     
4          8               64                1000      0.107       0.08        0.60           0.380       0.060       0.520     
8          16              128               1000      0.107       0.15        1.20           0.260       0.040       0.240     
16         32              256               1000      0.107       0.30        2.40           0.420       0.060       0.240     
32         64              512               1000      0.111       0.58        4.61           0.280       0.080       0.140     
64         128             1024              1000      0.126       1.02        8.13           0.320       0.100       0.460     
128        256             2048              1000      0.196       1.31        10.46          0.360       0.160       0.740     
256        512             4096              1000      0.275       1.86        14.91          0.480       0.260       0.760     
512        1024            8192              1000      0.471       2.18        17.40          0.720       0.440       0.920     
1024       2048            16384             1000      0.947       2.16        17.29          6.980       0.900       2.280     
2048       4096            32768             1000      1.898       2.16        17.26          2.520       1.860       4.600     
4096       8192            65536             1000      3.777       2.17        17.35          6.240       3.720       8.920     
8192       16384           131072            1000      7.647       2.14        17.14          13.960      7.300       15.660    
16384      32768           262144            1000      15.962      2.05        16.42          33.280      15.660      31.060    
32768      65536           524288            1000      32.189      2.04        16.29          81.020      31.340      67.620    
65536      131072          1048576           1000      169.463     0.77        6.19           233.800     156.820     136.160   
131072     262144          2097152           1000      244.881     1.07        8.56           317.140     227.720     225.720   
262144     524288          4194304           1000      598.680     0.88        7.01           724.860     565.320     580.100   
524288     1048576         8388608           1000      1447.638    0.72        5.79           1719.120    1365.000    1657.500  
1048576    2097152         16777216          1000      3447.007    0.61        4.87           3859.960    3161.680    3285.060  

