the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.352       0.00        0.02           0.560       0.320       0.720     
2          2               16                1000      0.372       0.01        0.04           1.420       0.340       0.700     
4          4               32                1000      0.358       0.01        0.09           0.580       0.340       0.820     
8          8               64                1000      0.364       0.02        0.18           9.120       0.340       1.100     
16         16              128               1000      0.371       0.04        0.35           0.680       0.360       0.500     
32         32              256               1000      0.395       0.08        0.65           8.360       0.360       0.600     
64         64              512               1000      0.442       0.14        1.16           0.740       0.400       1.120     
128        128             1024              1000      0.538       0.24        1.90           9.280       0.480       0.920     
256        256             2048              1000      0.666       0.38        3.07           1.040       0.640       1.080     
512        512             4096              1000      0.989       0.52        4.14           1.280       0.960       1.600     
1024       1024            8192              1000      1.586       0.65        5.17           1.780       1.560       1.900     
2048       2048            16384             1000      2.816       0.73        5.82           10.380      2.760       3.480     
4096       4096            32768             1000      5.204       0.79        6.30           6.520       5.160       7.260     
8192       8192            65536             1000      10.494      0.78        6.24           15.780      10.200      11.760    
16384      16384           131072            1000      19.994      0.82        6.56           27.480      19.840      23.820    
32768      32768           262144            1000      39.253      0.83        6.68           50.300      38.680      55.660    
65536      65536           524288            1000      78.053      0.84        6.72           111.340     77.220      113.240   
131072     131072          1048576           1000      207.663     0.63        5.05           236.320     165.940     171.380   
262144     262144          2097152           1000      329.600     0.80        6.36           352.100     324.680     339.520   
524288     524288          4194304           1000      662.006     0.79        6.34           682.440     654.860     658.740   
1048576    1048576         8388608           1000      1314.126    0.80        6.38           1342.040    1304.040    1309.600  

